,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Cruel Summer - Piano Cover,20s Piano Pop Covers (Vol. 5),181500,Flying Fingers,False,2023-10-13,https://i.scdn.co/image/ab67616d0000b273411debe91391861d9adf50a9,False
1,Cruel Summer - triple j Like A Version,Cruel Summer (triple j Like A Version),206597,G Flip,False,2024-01-19,https://i.scdn.co/image/ab67616d0000b2731f2d2a1ccb79599015a262bd,False
2,Cruel Summer,Cruel Summer,210376,DAEDEKEYS,False,2024-01-05,https://i.scdn.co/image/ab67616d0000b273bee25d1fd90d80035595fc39,False
3,Cruel Summer (Acoustic Version),Cruel Summer (Acoustic Version),176789,Jonah Baker,False,2019-09-03,https://i.scdn.co/image/ab67616d0000b273a6d3a64901fcecc9f959b064,False
4,Cruel Summer,Summer Pop Music,178426,Taylor Swift,False,2023-07-26,https://i.scdn.co/image/ab67616d0000b273d80c3c46ae7fd05cfc49cc8b,False
5,Cruel Summer,The Cruelest Summer,178425,Taylor Swift,False,2023-10-19,https://i.scdn.co/image/ab67616d0000b273f669b4e7f0327c92909bc762,False
6,Cruel Summer (Marcus Layton Edit),Cruel Summer (Marcus Layton Edit),144230,LAUWE Marcus Layton,False,2022-08-04,https://i.scdn.co/image/ab67616d0000b27363d817a4a41f66f68c36782f,False
7,Cruel Summer - Live from TS | The Eras Tour,The Cruelest Summer,229566,Taylor Swift,False,2023-10-19,https://i.scdn.co/image/ab67616d0000b273f669b4e7f0327c92909bc762,False
8,Cruel Summer,Bananarama (Collector's Edition),215326,Bananarama,False,1984-01-01,https://i.scdn.co/image/ab67616d0000b273b20af9c8ff56d8b178cefec0,False
9,Cruel Summer - LP Giobbi Remix,The Cruelest Summer,192900,LP Giobbi Taylor Swift,False,2023-10-19,https://i.scdn.co/image/ab67616d0000b273f669b4e7f0327c92909bc762,False
10,Cruel Summer,Lover,178426,Taylor Swift,False,2019-08-23,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,True
