,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Run,Human (Deluxe),168259,OneRepublic,False,2021-08-27,https://i.scdn.co/image/ab67616d0000b2732e2889865b7b05955c1d3bcf,False
1,Kids,Oh My My (Deluxe),238386,OneRepublic,False,2016-12-02,https://i.scdn.co/image/ab67616d0000b273780c99d2c7307e9525efa03d,False
2,Secrets,Waking Up,224693,OneRepublic,False,2009-01-01,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,False
3,Stop And Stare,Dreaming Out Loud,223853,OneRepublic,False,2007-11-20,https://i.scdn.co/image/ab67616d0000b2738d2a873567851166946387a0,False
4,Run,Run,169010,OneRepublic,False,2021-05-05,https://i.scdn.co/image/ab67616d0000b2738120d2b107af14b1bf67cd06,False
5,Apologize,Dreaming Out Loud,208106,OneRepublic,False,2007-11-20,https://i.scdn.co/image/ab67616d0000b2738d2a873567851166946387a0,False
6,RUNAWAY,RUNAWAY,143264,OneRepublic,False,2023-05-26,https://i.scdn.co/image/ab67616d0000b273587d488364806d8961317390,False
7,Sunshine,Top Hits 2023,164880,OneRepublic,False,2023-02-02,https://i.scdn.co/image/ab67616d0000b273760921b9de555a27f9f79322,False
8,Sunshine - MOTi Remix,Sunshine. The EP,188825,MOTi OneRepublic,False,2021-12-31,https://i.scdn.co/image/ab67616d0000b2734ddc024c1653b1b2f1c41e92,False
10,Sunshine,Sunshine,163854,OneRepublic,False,2021-11-10,https://i.scdn.co/image/ab67616d0000b2733b248f42fb53c64faf1d748e,True
