,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Jordan,Forajido,88836,Juan Reyes,True,2024-01-04,https://i.scdn.co/image/ab67616d0000b273942a4236a03bd2a63e9c51a4,False
1,Heart On Ice,Heart On Ice,145306,JBEE,False,2023-02-23,https://i.scdn.co/image/ab67616d0000b273207da10c2bf0831e4de204f2,False
2,Heart On Ice,HBK,145306,JBEE,False,2023-07-28,https://i.scdn.co/image/ab67616d0000b27335a2f1b4d5d602f77e84fa6d,False
3,Heartbreakmiljonär,Heartbreakmiljonär,193703,Oscar Zia,False,2023-11-10,https://i.scdn.co/image/ab67616d0000b2737cf86e25329d5ad6bad5c56b,False
4,Heartbreak On The Dancefloor (feat. Frances),times,195853,Frances SG Lewis,False,2021-02-19,https://i.scdn.co/image/ab67616d0000b27324e02fc97dd7d653c3929961,False
5,Heartbreak On The Map,Bigger Houses,196506,Dan + Shay,False,2023-09-15,https://i.scdn.co/image/ab67616d0000b273ccf3b3fece3fccc131511dbc,False
6,Heartbreak on Hold,Heartbreak On Hold (Expanded Edition),200653,Alexandra Burke,False,2012-06-04,https://i.scdn.co/image/ab67616d0000b2731b61a374e7a2776990e07a62,False
7,HEARTBREAK ON REPEAT,HEARTBREAK ON REPEAT,174575,Olivia Lunny,False,2023-10-13,https://i.scdn.co/image/ab67616d0000b273270691e6c84d032cc4c3979f,False
8,Heartbreak Out The Way,Heartbreak Out The Way,129692,Jordan Rys Onur Atli,False,2023-03-16,https://i.scdn.co/image/ab67616d0000b2735cffd548309e140ddd5d30f6,False
9,Heartbreak on Ice,Heartbreak on Ice,131803,Jordan Rys LEØN,False,2023-06-22,https://i.scdn.co/image/ab67616d0000b27334ab0aa54237ba39e29b17c8,False
10,Heartbreak On Ice,Heartbreak On Ice,131803,Jordan Rys LEØN,False,2023-06-22,https://i.scdn.co/image/ab67616d0000b2732791a9bdd33fa3d353ac20f5,True
