,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Watermelon Meow Meow,Rock-O-Matic,61361,Imagination Movers,False,2012-01-05,https://i.scdn.co/image/ab67616d0000b273eb3058e36b562b21fa050a39,False
1,Watermelon Sugar - Acoustic Version,Covered In Snow,152258,Mount Hayes,False,2022-03-11,https://i.scdn.co/image/ab67616d0000b273de4d0955d2e861778e6f2f1a,False
2,Watermelon Sugar - Piano Version,10s Piano Covers (Vol. 3),154500,Flying Fingers,False,2022-10-07,https://i.scdn.co/image/ab67616d0000b273761f56ce320a082aa91f3271,False
3,Watermelon Sugar (featuring Avenue Beat),Spotify Singles,177261,Avenue Beat Maddie & Tae,False,2020-08-05,https://i.scdn.co/image/ab67616d0000b27392d93eb133a5da07e4bcc84d,False
4,Watermelon Sugar - Instrumental,Piano Renditions of Harry Styles (Instrumental),194898,Piano Tribute Players,False,2023-03-17,https://i.scdn.co/image/ab67616d0000b273e246434d63076499017b8930,False
5,Watermelon Sugar - Acoustic,Watermelon Sugar (Acoustic),183093,Jonah Baker,False,2020-07-06,https://i.scdn.co/image/ab67616d0000b2731089d8b716e8b7206abc5e03,False
6,Watermelon Sugar,Watermelon Sugar,181610,Jonah Baker Zita,False,2020-08-07,https://i.scdn.co/image/ab67616d0000b2733d4871c00b55081a8ce7b9d0,False
7,Watermelon Sugar - BB Team Edit,Watermelon Sugar (Bb Team Edit),179016,BB Team Constantin Domino,False,2020-09-04,https://i.scdn.co/image/ab67616d0000b273b6703fd3d71c201893356436,False
8,Watermelon Sugar - Instrumental,Lofi Renditions of Harry Styles (Instrumental),210360,Lo-Fi Dreamers,False,2023-05-26,https://i.scdn.co/image/ab67616d0000b27399dc1e149382b80f4d6830d2,False
9,Watermelon Sugar,Fine Line,174000,Harry Styles,False,2019-12-13,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,False
10,Watermelon Sugar,Watermelon Sugar,174000,Harry Styles,False,2019-11-17,https://i.scdn.co/image/ab67616d0000b2737cf2b9825bb43083d123ac22,True
