,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,"Dance For Me (1, 2, 3) - Stutter Techno","Dance For Me (1, 2, 3) [Stutter Techno]",147895,Lyente Quinten Circle Sonny Wern ZANA,False,2023-09-27,https://i.scdn.co/image/ab67616d0000b273d8127ea50453f15e122506fe,False
1,"Dance For Me (1, 2, 3) - Stutter Techno","Dance For Me (1, 2, 3) [Stutter Techno]",147895,Lyente Quinten Circle Sonny Wern ZANA,False,2023-10-06,https://i.scdn.co/image/ab67616d0000b273249e4a9c2671529898252f91,False
2,Higher Love,Golden Hour,228267,Kygo Whitney Houston,False,2020-05-29,https://i.scdn.co/image/ab67616d0000b27380368f0aa8f90c51674f9dd2,False
3,Younger - Kygo Remix,Pretend,351578,Kygo Seinabo Sey,False,2015-10-23,https://i.scdn.co/image/ab67616d0000b2730e489f9cd0f28b3ca56b2191,False
4,First Time,First Time,193511,Ellie Goulding Kygo,False,2017-04-28,https://i.scdn.co/image/ab67616d0000b273b6d86ca196b697ee0f640118,False
5,The Way We Were (feat. Plested),Thrill Of The Chase,248973,Kygo Plested,False,2022-11-11,https://i.scdn.co/image/ab67616d0000b273c5ebb5d70f71435fa7298607,False
6,Firestone - Live Acoustic Version,Firestone,226346,Conrad Sewell Kygo,False,2015-08-28,https://i.scdn.co/image/ab67616d0000b2734bb61c807f143c2d4678b5c0,False
7,Stargazing,Stargazing - EP,236853,Justin Jesso Kygo,False,2017-09-21,https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c,False
8,Firestone,Cloud Nine,271640,Conrad Sewell Kygo,False,2016-05-13,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,False
9,Cut Your Teeth - Kygo Remix,Cut Your Teeth (Kygo Remix),399013,Kygo Kyla La Grange,False,2014-03-14,https://i.scdn.co/image/ab67616d0000b2738fa61ea1950383f2927999a4,False
10,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),215203,DNCE Kygo,False,2022-02-25,https://i.scdn.co/image/ab67616d0000b273c8737379745bc811274e300a,True
