,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Slide (feat. Frank Ocean & Migos),Funk Wav Bounces Vol.1,230813,Calvin Harris Frank Ocean Funk Wav Migos,True,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,False
1,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,223413,Big Sean Calvin Harris Funk Wav Katy Perry Pharrell Williams,True,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,False
2,Sweet Nothing (feat. Florence Welch),18 Months,212560,Calvin Harris Florence Welch,False,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,False
3,I Need Your Love (feat. Ellie Goulding),18 Months,234506,Calvin Harris Ellie Goulding,False,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,False
4,Thinking About You (feat. Ayah Marar),18 Months,247933,Ayah Marar Calvin Harris,False,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,False
5,Blame (feat. John Newman),Motion,212960,Calvin Harris John Newman,False,2014-10-31,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,False
6,Under Control (feat. Hurts),Motion,184280,Alesso Calvin Harris Hurts,False,2014-10-31,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,False
7,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),229184,Calvin Harris Rag'n'Bone Man,False,2019-01-11,https://i.scdn.co/image/ab67616d0000b273a9a9d8a16c0b4146fb707c02,False
8,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding),186496,Calvin Harris Ellie Goulding,False,2023-03-10,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0,False
9,Body Moving,Body Moving (Skream Remix),154215,Calvin Harris Eliza Rose,False,2024-01-12,https://i.scdn.co/image/ab67616d0000b273b7b1a584dc23562739ee1cc3,False
10,Body Moving,Body Moving (Extended),154215,Calvin Harris Eliza Rose,False,2023-12-15,https://i.scdn.co/image/ab67616d0000b273d4c70a19474f2ae95b093556,True
