,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,DJ Old Lost Control ( Slowed & Reverb ),DJ Old Kane ( Slowed & Reverb ),397897,DJ MDRV,False,2023-07-26,https://i.scdn.co/image/ab67616d0000b273f74826eac347f83c84184d53,False
1,Nightfall Overture - 2005 Re-Recording,Nightfall Overture,444360,Nightingale,False,2005-01-01,https://i.scdn.co/image/ab67616d0000b273f49ca9901beb1b87fc06db12,False
2,Nightlight,R2D2,79296,Strria Tim Stone mashiii,False,2020-09-28,https://i.scdn.co/image/ab67616d0000b2738e4192bf078c218c51446c56,False
3,Imagine Your Shadow,Choice Of The World,92331,Royce Feromon,False,2023-07-17,https://i.scdn.co/image/ab67616d0000b2735d81a5b4e028e80da281d4c8,False
4,Boom - Explicit Album Version,Rock City,233493,"Royce Da 5'9""",True,2001-12-31,https://i.scdn.co/image/ab67616d0000b27308f58f3befeec09d76db0813,False
5,Twenty Something,Talk You Down,276956,Nightly,False,2019-06-14,https://i.scdn.co/image/ab67616d0000b273e079d5866d7cc274b52d98e6,False
6,Nightlight (feat. Annika Wells) - LNY TNZ Remix,"Nightlight (feat. Annika Wells) [The Remixes, Vol. 2]",196025,Annika Wells ILLENIUM LNY TNZ,False,2020-10-02,https://i.scdn.co/image/ab67616d0000b2730abe88be5835fad88b22f955,False
7,Under Control,Under Control,126093,Bersage Poylow,False,2023-07-07,https://i.scdn.co/image/ab67616d0000b27330ce892e77e58f24937a35d8,False
8,DJ Got Us Fallin' In Love,DJ Got Us Fallin' In Love,124642,CPX DAMIU Lost Culturé Royce Nightly,False,2023-09-01,https://i.scdn.co/image/ab67616d0000b273e75ea40ddd88da333f78d712,False
10,Under Control,Under Control,147692,Lost Culturé Royce Nightly VADDS,False,2022-12-23,https://i.scdn.co/image/ab67616d0000b273f2641f416dfbab16eb60a78e,True
