,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,It Girl,Future History (Deluxe Edition),192200,Jason Derulo,False,2011-09-16,https://i.scdn.co/image/ab67616d0000b273644681440f5bf0fa272b0745,False
1,Il y a,Il y a,205365,Amir Jason Derulo,False,2023-11-09,https://i.scdn.co/image/ab67616d0000b2730551f1206e98f073f2df74e7,False
2,The Other Side,Tattoos (Deluxe Edition),226986,Jason Derulo,False,2013-09-10,https://i.scdn.co/image/ab67616d0000b27364d58f6e7672baecc8972806,False
3,Saturday/Sunday,Saturday/Sunday,166572,David Guetta Jason Derulo,False,2023-02-09,https://i.scdn.co/image/ab67616d0000b2736ed08d0c5662b0c7eda7a300,False
4,Don't Wanna Go Home,Future History (Deluxe Edition),206080,Jason Derulo,False,2011-09-16,https://i.scdn.co/image/ab67616d0000b273644681440f5bf0fa272b0745,False
5,Try Me (feat. Jennifer Lopez and Matoma),Everything Is 4,200240,Jason Derulo Jennifer Lopez Matoma,False,2015-05-29,https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db,False
6,Want to Want Me,Everything Is 4,207719,Jason Derulo,False,2015-05-29,https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db,False
7,Acapulco - MOTi Remix,Acapulco (MOTi Remix),134032,Jason Derulo MOTi,False,2021-11-05,https://i.scdn.co/image/ab67616d0000b273f6b442cd02f4d07b7761cc36,False
8,Spicy Margarita,Spicy Margarita,154376,Jason Derulo Michael Bublé,False,2024-01-25,https://i.scdn.co/image/ab67616d0000b273129c81fe46682929228de5e0,False
10,Acapulco,Acapulco,139672,Jason Derulo,False,2021-09-03,https://i.scdn.co/image/ab67616d0000b2738544aa5ba43894b7103ec757,True
