,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Potion (with Dua Lipa & Young Thug),Funk Wav Bounces Vol. 2,215215,Calvin Harris Dua Lipa Young Thug,True,2022-08-05,https://i.scdn.co/image/ab67616d0000b273c5844aae8ac82f2a4fa6415e,False
1,Feel So Close - Radio Edit,18 Months,206413,Calvin Harris,False,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,False
2,This Is What You Came For,This Is What You Came For,222160,Calvin Harris Rihanna,False,2016-04-29,https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf,False
3,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding),186496,Calvin Harris Ellie Goulding,False,2023-03-10,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0,False
4,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),189671,Calvin Harris Tom Grennan,False,2021-06-04,https://i.scdn.co/image/ab67616d0000b27326ab76de7cfa7b953e58caee,False
5,One Kiss (with Dua Lipa) - Oliver Heldens Remix,One Kiss (with Dua Lipa) [Remixes],281266,Calvin Harris Dua Lipa Oliver Heldens,False,2018-07-13,https://i.scdn.co/image/ab67616d0000b2733ce13931214f0c268b588352,False
6,Desire (with Sam Smith),Desire (with Sam Smith),179161,Calvin Harris Sam Smith,False,2023-07-28,https://i.scdn.co/image/ab67616d0000b27362aaea327f6977dae3c94cdf,False
7,One Kiss,New Year's Eve - NYE 2018/2019,209040,Calvin Harris Dua Lipa,False,2018-12-07,https://i.scdn.co/image/ab67616d0000b273173f7e6c53b0ec670d75eec9,False
9,One Kiss (with Dua Lipa) - R3HAB Remix,One Kiss (with Dua Lipa) [Remixes],190866,Calvin Harris Dua Lipa R3HAB,False,2018-07-13,https://i.scdn.co/image/ab67616d0000b2733ce13931214f0c268b588352,False
10,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),214846,Calvin Harris Dua Lipa,False,2018-04-06,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,True
