,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,INDUSTRY BABY (feat. Jack Harlow),MONTERO,212352,Jack Harlow Lil Nas X,True,2021-09-17,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,False
1,Mystery of Love,Call Me By Your Name (Original Motion Picture Soundtrack),248964,Sufjan Stevens,False,2017-11-03,https://i.scdn.co/image/ab67616d0000b2730db3901606954f424070ff01,False
2,THATS WHAT I WANT,MONTERO,143901,Lil Nas X,True,2021-09-17,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,False
3,J CHRIST,J CHRIST,153766,Lil Nas X,True,2024-01-12,https://i.scdn.co/image/ab67616d0000b273ce7e86b71614fb4186d40021,False
4,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,MONTERO (Call Me By Your Name),170054,Lil Nas X,True,2021-04-23,https://i.scdn.co/image/ab67616d0000b27302376f33bb763fa30d34fd9b,False
5,Where Do We Go Now? (Music from Lil Nas X: Long Live Montero),Where Do We Go Now? (Music from Lil Nas X: Long Live Montero),195470,Lil Nas X,True,2024-01-26,https://i.scdn.co/image/ab67616d0000b2737ba71545bdc6a117a6022e28,False
6,MONTERO (Call Me By Your Name),MONTERO,137704,Lil Nas X,True,2021-09-17,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,False
7,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),127200,Jaxomy YES YES,True,2021-09-17,https://i.scdn.co/image/ab67616d0000b27303bf0730c4e99f9f2615e9e8,False
8,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,MONTERO (Call Me By Your Name),170054,Lil Nas X,True,2021-03-31,https://i.scdn.co/image/ab67616d0000b273664034dd80e91b28f773598d,False
9,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),137875,Lil Nas X,True,2021-03-31,https://i.scdn.co/image/ab67616d0000b273664034dd80e91b28f773598d,False
10,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),137875,Lil Nas X,True,2021-03-26,https://i.scdn.co/image/ab67616d0000b273ddb9cf14094fa5b3f8683b14,True
