,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Tänd Ett Ljus,Honor The Light,190466,Zara Larsson,False,2023-12-01,https://i.scdn.co/image/ab67616d0000b27327d964eda93410178c7cf17d,False
1,Sexy Bitch (feat. Akon),One More Love,195853,Akon David Guetta,True,2010-11-22,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d,False
2,Can't Tame Her,Can't Tame Her,196939,Zara Larsson,False,2023-01-26,https://i.scdn.co/image/ab67616d0000b273734779ceb0d067283c341297,False
3,On My Love - Felix Jaehn Remix,On My Love (Felix Jaehn Remix),210000,David Guetta Felix Jaehn Zara Larsson,False,2023-09-14,https://i.scdn.co/image/ab67616d0000b273fbd2327e68abb126e456a33c,False
5,On My Love - New Year Hypaton Remix,On My Love (New Year Hypaton Remix),191250,David Guetta Hypaton Zara Larsson,False,2023-11-30,https://i.scdn.co/image/ab67616d0000b2735b2c36280125827a0d1f8f95,False
6,On My Love - Live Acoustic,On My Love (Live Acoustic),224428,David Guetta Zara Larsson,False,2023-09-13,https://i.scdn.co/image/ab67616d0000b273be4997ff57a745a42e5fbf3e,False
7,On My Love,You Love Who You Love,222911,David Guetta Zara Larsson,False,2024-01-19,https://i.scdn.co/image/ab67616d0000b273bc8a28fcd97c1b640c439e92,False
8,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],207272,David Guetta Zara Larsson,False,2016-05-13,https://i.scdn.co/image/ab67616d0000b273c052c52bc0218b778ca136f5,False
9,On My Love,On My Love,222911,David Guetta Zara Larsson,False,2023-09-15,https://i.scdn.co/image/ab67616d0000b273c7337ca0137ed4f15f00e3ca,False
10,On My Love,On My Love (Sped Up),222911,David Guetta Zara Larsson,False,2023-09-12,https://i.scdn.co/image/ab67616d0000b27320e6d104acd0787e0d9d0de7,True
