,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Breathing,Therapy,204333,Anne-Marie,False,2021-07-23,https://i.scdn.co/image/ab67616d0000b2736c46dd6e21c778948898c2c5,False
1,Her,Her,177568,Anne-Marie,False,2020-03-22,https://i.scdn.co/image/ab67616d0000b27361c64ada38ff3dc2cd157f1b,False
2,UNHEALTHY - Acoustic,UNHEALTHY (Acoustic),145484,Anne-Marie,False,2023-06-23,https://i.scdn.co/image/ab67616d0000b273c07a9ddcb52b8d78035469ff,False
3,Perfect To Me - Acoustic,Perfect to Me (Acoustic),213213,Anne-Marie,False,2018-11-30,https://i.scdn.co/image/ab67616d0000b273a72b8a25f75032b217871d6b,False
4,UNHEALTHY (feat. Shania Twain),UNHEALTHY (Deluxe),149653,Anne-Marie Shania Twain,False,2023-07-28,https://i.scdn.co/image/ab67616d0000b273c251fe563280736ad5bface9,False
5,x2,Therapy,162040,Anne-Marie,False,2021-07-23,https://i.scdn.co/image/ab67616d0000b2736c46dd6e21c778948898c2c5,False
6,YOU & I (feat. Khalid),UNHEALTHY (Deluxe),205613,Anne-Marie Khalid,False,2023-07-28,https://i.scdn.co/image/ab67616d0000b273c251fe563280736ad5bface9,False
7,Kiss My (Uh Oh),Kiss My (Uh Oh),176800,Anne-Marie Little Mix,False,2021-07-23,https://i.scdn.co/image/ab67616d0000b27385c0acb436f63ba6281ef101,False
8,UNHEALTHY (feat. Shania Twain),UNHEALTHY (feat. Shania Twain),149653,Anne-Marie Shania Twain,False,2023-05-18,https://i.scdn.co/image/ab67616d0000b273953c933cfb1b66b4dd1577d0,False
10,Kiss My (Uh Oh),Therapy,176800,Anne-Marie Little Mix,False,2021-07-23,https://i.scdn.co/image/ab67616d0000b2736c46dd6e21c778948898c2c5,True
