,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Same As It Ever Was,Same as It Ever Was,120999,daste.,False,2020-04-15,https://i.scdn.co/image/ab67616d0000b2738e3fa4bab16c1b58c2147403,False
1,As It Was - Piano,Relaxing Pop Piano Covers,168000,The Bedtime Orchestra,False,2022-12-16,https://i.scdn.co/image/ab67616d0000b2738683663a10217d2f694ef241,False
2,As It Was,"Lofi Fruits Remix, Vol. 1",116608,Chill Fruits Music Lofi Fruits Music,False,2022-06-24,https://i.scdn.co/image/ab67616d0000b2739c0ba189371631bf036471c2,False
3,As It Was - Spotify Singles,Spotify Singles,206187,Sasha Alex Sloan,False,2022-08-24,https://i.scdn.co/image/ab67616d0000b273d3e347383150770c0f972133,False
4,As It Was - Piano Version,As It Was (Piano Version),182000,Flying Fingers,False,2022-05-13,https://i.scdn.co/image/ab67616d0000b2738d0a2de1887a7e3027dd883e,False
5,As It Was,As It Was,191000,Adelle Celso Mendes Stereo Dub,False,2022-09-16,https://i.scdn.co/image/ab67616d0000b273cec7748f46cd7e9d77c45944,False
6,As It Was,As It Was,226798,PREP,False,2022-08-26,https://i.scdn.co/image/ab67616d0000b2736723672df498f9264c22d785,False
7,As It Was,As It Was,176542,The Mayries,False,2022-05-13,https://i.scdn.co/image/ab67616d0000b273b2454163a785ff55e71c2012,False
8,As It Was,As It Was,129000,Youth Habits,False,2022-12-19,https://i.scdn.co/image/ab67616d0000b273518927ed90f02b2efa96f9ed,False
9,As It Was - Harry Styles Cover,As It Was (Harry Styles Cover),192000,Aime Simone,False,2022-08-19,https://i.scdn.co/image/ab67616d0000b2738bb0db74a7dd802b7f82786e,False
10,As It Was,As It Was,167303,Harry Styles,False,2022-03-31,https://i.scdn.co/image/ab67616d0000b273b46f74097655d7f353caab14,True
