,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Love Again,Love Again (Soundtrack from the Motion Picture),212973,Céline Dion,False,2023-05-12,https://i.scdn.co/image/ab67616d0000b2734c3fe91cc62bdf33ec2af16f,False
1,One Trick Ponies,Bottle It In,321160,Kurt Vile,False,2018-10-12,https://i.scdn.co/image/ab67616d0000b27364851db4829c72c49df6efb5,False
2,Love Again,Unguarded,235253,Rae Morris,False,2015-01-23,https://i.scdn.co/image/ab67616d0000b273327af17b89e34795bbfd8676,False
3,One Trick Pony,One Trick Pony,232293,B.Miles,False,2022-10-13,https://i.scdn.co/image/ab67616d0000b27388c603618ec0c21ff34e5bf4,False
4,"One-Trick Pony - Live at the Agora Theatre, Cleveland, OH - September 1979",One-Trick Pony,233680,Paul Simon,False,1980-08-01,https://i.scdn.co/image/ab67616d0000b27329fa77b3d921298cb0f0934f,False
5,One Trick Pony,Different Pages,232293,B.Miles,False,2023-09-29,https://i.scdn.co/image/ab67616d0000b273cd8e7c57d73f01de6339c65f,False
6,One Trick Phony,I Blame The World,183680,Sasha Alex Sloan,False,2022-05-13,https://i.scdn.co/image/ab67616d0000b2734229ea4c22b2f4ace83eb067,False
7,One Trick Pony,One Trick Pony,195428,Kruz Leone Mystry,True,2023-09-15,https://i.scdn.co/image/ab67616d0000b273c13ac7ba241cc153698b9bba,False
8,One Trick Pony,Bella Mar 08,383872,Stil & Bense,False,2021-08-13,https://i.scdn.co/image/ab67616d0000b273e4df63d72d377055bc8c43c2,False
9,Love Again,Love Again,194482,NEA EINI One Trick Pony,False,2023-03-23,https://i.scdn.co/image/ab67616d0000b27363e08664f5583cd5ce6ac4d7,False
10,Love again,Love again,194482,NEA EINI One Trick Pony,False,2023-03-23,https://i.scdn.co/image/ab67616d0000b273380263d82898736ad7ed541a,True
