,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,BED,BED,178087,David Guetta Joel Corry RAYE,False,2021-02-26,https://i.scdn.co/image/ab67616d0000b273b06c09b9f72389ee7f1cbd6b,False
1,I Wish (feat. Mabel),I Wish (feat. Mabel),181728,Joel Corry Mabel,False,2021-10-29,https://i.scdn.co/image/ab67616d0000b273d6a1f7ed77e732ca51f52464,False
2,Drinkin',Drinkin',149545,Joel Corry MK Rita Ora,False,2023-08-25,https://i.scdn.co/image/ab67616d0000b273a03dc4c9f744dcf8c7c292f6,False
3,Head & Heart,Träning 2022,166028,Joel Corry MNEK,False,2022-06-03,https://i.scdn.co/image/ab67616d0000b273f0f58d85b8a0018d85abde39,False
4,Head & Heart - Acoustic Version,Absolute Acoustic,218526,Joel Corry MNEK,False,2023-05-12,https://i.scdn.co/image/ab67616d0000b2730f2e120790865b19db4a9041,False
5,Head & Heart (feat. MNEK) - Ofenbach Remix,Head & Heart (feat. MNEK) [Ofenbach Remix],158319,Joel Corry MNEK Ofenbach,False,2020-10-23,https://i.scdn.co/image/ab67616d0000b2732cb76c4e3d7ffed661678cb9,False
6,Head & Heart - Acoustic Version,Middagsmys,218526,Joel Corry MNEK,False,2021-07-02,https://i.scdn.co/image/ab67616d0000b2736d4a051a1d323561ee87321f,False
7,Head & Heart (feat. MNEK) - Timmy Trumpet Remix,Head & Heart (feat. MNEK) [The Remixes Pt. 2],184006,Joel Corry MNEK Timmy Trumpet,False,2020-09-25,https://i.scdn.co/image/ab67616d0000b273e79c34b4bfe2142d09bc8cf3,False
8,Head & Heart (feat. MNEK) - Acoustic,Head & Heart (feat. MNEK) [Acoustic],218526,Joel Corry MNEK,False,2020-07-31,https://i.scdn.co/image/ab67616d0000b2738a04f7bec821d993786698b1,False
9,Head & Heart (feat. MNEK) - Tiësto Remix,Head & Heart (feat. MNEK) [Tiësto Remix],124778,Joel Corry MNEK Tiësto,False,2020-09-15,https://i.scdn.co/image/ab67616d0000b273fb6bab50f81232a432f75abd,False
10,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),166028,Joel Corry MNEK,False,2020-07-03,https://i.scdn.co/image/ab67616d0000b27391e93c59bacfe819db9601eb,True
