,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Rollin (feat. Future & Khalid),Funk Wav Bounces Vol.1,272653,Calvin Harris Funk Wav Future Khalid,True,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,False
1,Body Moving - Riordan Remix,Body Moving (Riordan Remix),186250,Calvin Harris Eliza Rose Riordan,False,2024-01-05,https://i.scdn.co/image/ab67616d0000b273057930c8efdf742ff871cd85,False
2,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,223413,Big Sean Calvin Harris Funk Wav Katy Perry Pharrell Williams,True,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,False
3,Under Control (feat. Hurts),Motion,184280,Alesso Calvin Harris Hurts,False,2014-10-31,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,False
4,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),229184,Calvin Harris Rag'n'Bone Man,False,2019-01-11,https://i.scdn.co/image/ab67616d0000b273a9a9d8a16c0b4146fb707c02,False
5,Thinking About You (feat. Ayah Marar),18 Months,247933,Ayah Marar Calvin Harris,False,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,False
6,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),189671,Calvin Harris Tom Grennan,False,2021-06-04,https://i.scdn.co/image/ab67616d0000b27326ab76de7cfa7b953e58caee,False
7,Desire (with Sam Smith),Desire (with Sam Smith),179161,Calvin Harris Sam Smith,False,2023-07-28,https://i.scdn.co/image/ab67616d0000b27362aaea327f6977dae3c94cdf,False
8,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding),186496,Calvin Harris Ellie Goulding,False,2023-03-10,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0,False
9,Potion (with Dua Lipa & Young Thug),Funk Wav Bounces Vol. 2,215215,Calvin Harris Dua Lipa Young Thug,True,2022-08-05,https://i.scdn.co/image/ab67616d0000b273c5844aae8ac82f2a4fa6415e,False
10,Potion (with Dua Lipa & Young Thug),Potion (with Dua Lipa & Young Thug),214459,Calvin Harris Dua Lipa Young Thug,True,2022-05-27,https://i.scdn.co/image/ab67616d0000b273210dbb988be90592f4e0a4bd,True
