,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Bad Habits,100 Greatest Party Songs,230746,Ed Sheeran,False,2022-12-16,https://i.scdn.co/image/ab67616d0000b2733cb4240e2b89026208ed3a11,False
1,Bad Habits,Träning 2022,230746,Ed Sheeran,False,2022-06-03,https://i.scdn.co/image/ab67616d0000b273f0f58d85b8a0018d85abde39,False
2,Bad Habits (feat. Bring Me The Horizon),= (Tour Edition),250763,Bring Me The Horizon Ed Sheeran,False,2022-05-27,https://i.scdn.co/image/ab67616d0000b273dd51c567ae17b0a609be81f9,False
3,Bad Habits - Acoustic Version,Bad Habits (Acoustic Version),232946,Ed Sheeran,False,2021-07-09,https://i.scdn.co/image/ab67616d0000b273662b369e6504ff0efa8a795d,False
4,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],222496,Central Cee Ed Sheeran Fumez The Engineer Tion Wayne,True,2021-08-12,https://i.scdn.co/image/ab67616d0000b2738f5a05db3789730136fff3ff,False
5,Bad Habits - Jubël Remode,Bad Habits (The Remixes),179201,Ed Sheeran Jubël,False,2021-08-06,https://i.scdn.co/image/ab67616d0000b2734e5aa948f072c47d359228af,False
6,Bad Habits - MEDUZA Remix,Bad Habits (MEDUZA Remix),194331,Ed Sheeran MEDUZA,False,2021-07-30,https://i.scdn.co/image/ab67616d0000b273763ff59ca21557dba81bf0b4,False
7,Bad Habits - Joel Corry Remix,Bad Habits (Joel Corry Remix),189577,Ed Sheeran Joel Corry,False,2021-08-06,https://i.scdn.co/image/ab67616d0000b273239aef2961c4e8fadfed4ea1,False
8,Bad Habits (feat. Bring Me The Horizon),Bad Habits (feat. Bring Me The Horizon),250763,Bring Me The Horizon Ed Sheeran,False,2022-02-08,https://i.scdn.co/image/ab67616d0000b273612413e0c31be02e4ac8bd35,False
9,Bad Habits,=,230746,Ed Sheeran,False,2021-10-29,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,False
10,Bad Habits,Bad Habits,231041,Ed Sheeran,False,2021-06-25,https://i.scdn.co/image/ab67616d0000b2734e03a288fd79707055759f9c,True
