,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2010s Hits,248381,Daft Punk Nile Rodgers Pharrell Williams,False,2019-04-11,https://i.scdn.co/image/ab67616d0000b2738634df56f01887c06c8218f2,False
1,Get Lucky - Acoustic Version,Get Lucky - EP (Tribute to Daft Punk),150517,Flash Ki,False,2013-06-03,https://i.scdn.co/image/ab67616d0000b2738b7c6aadd40e98067f159b6f,False
2,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Wedding Reception Party-Pleasers,248413,Daft Punk Nile Rodgers Pharrell Williams,False,2016-03-11,https://i.scdn.co/image/ab67616d0000b273018c70a723da4ce77f7c3895,False
3,Get Lucky (Made Famous by Daft Punk & Pharrell Williams),Get Lucky (Made Famous by Daft Punk & Pharrell Williams),258256,Best DJ Collection,False,2023-08-15,https://i.scdn.co/image/ab67616d0000b273d29f061ef35c0ac3ce56041a,False
4,Get Lucky,"Were Up All Night To Get Lucky (Daft Punk feat. Pharrell Williams, Glee Cast Cover)",208681,GMPresents & Jocelyn Scofield,False,2013-06-28,https://i.scdn.co/image/ab67616d0000b273c90e0340546efdfb3eb481fd,False
5,Get Lucky ('Daft Punk & Pharrell Williams & Nile Rodgers' Piano Accompaniment) [Professional Karaoke Backing Track],Get Lucky ('Daft Punk & Pharrell Williams & Nile Rodgers' Piano Accompaniment) [Professional Karaoke Backing Track],248685,London Vocal Academy,False,2014-07-01,https://i.scdn.co/image/ab67616d0000b273b726643cbab9f104370ab059,False
6,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],248413,Daft Punk Nile Rodgers Pharrell Williams,False,2013-04-19,https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f,False
7,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Random Access Memories (10th Anniversary Edition),369626,Daft Punk Nile Rodgers Pharrell Williams,False,2023-05-12,https://i.scdn.co/image/ab67616d0000b2733c196ec7c5344d654ff552e9,False
8,Get Lucky (Drumless Edition) (ft. Pharrell Williams and Nile Rodgers),Random Access Memories (Drumless Edition),369746,Daft Punk Nile Rodgers Pharrell Williams,False,2023-11-17,https://i.scdn.co/image/ab67616d0000b2739a88ea6c9da8bba49d38f28e,False
9,Get Lucky - Daft Punk Remix,Get Lucky (Daft Punk Remix) (feat. Pharrell Williams & Nile Rodgers),632693,Daft Punk Florian Lagatta Nile Rodgers Pharrell Williams,False,2013-06-26,https://i.scdn.co/image/ab67616d0000b273581fe8d3767d1ca73284b70a,False
10,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Random Access Memories,369626,Daft Punk Nile Rodgers Pharrell Williams,False,2013-05-20,https://i.scdn.co/image/ab67616d0000b2739b9b36b0e22870b9f542d937,True
