,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Fragile,Cloud Nine,230961,Kygo Labrinth,False,2016-05-13,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,False
1,Freeze,Freeze,487359,Kygo,False,2022-05-06,https://i.scdn.co/image/ab67616d0000b2732fdff7d09a009f1acfd0a65f,False
2,Fiction (feat. Tom Odell),Cloud Nine,243946,Kygo Tom Odell,False,2016-05-13,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,False
3,Gone Are The Days (feat. James Gillespie),Gone Are The Days (feat. James Gillespie),196677,James Gillespie Kygo,False,2021-04-16,https://i.scdn.co/image/ab67616d0000b273bbac34b85b879610138f2fb9,False
4,Higher Love,Golden Hour,228267,Kygo Whitney Houston,False,2020-05-29,https://i.scdn.co/image/ab67616d0000b27380368f0aa8f90c51674f9dd2,False
5,Rise,Bridges,216539,Calum Scott,False,2022-06-17,https://i.scdn.co/image/ab67616d0000b273b0848b34a7da4d887096d486,False
6,I'll Wait,I'll Wait,215360,Kygo Sasha Alex Sloan,False,2020-04-03,https://i.scdn.co/image/ab67616d0000b273e41bb4b65d2936e518c74539,False
7,If You Ever Change Your Mind,If You Ever Change Your Mind,205994,Calum Scott,False,2022-02-04,https://i.scdn.co/image/ab67616d0000b273f672e23d9bc28b5279e7195c,False
8,Dancing On My Own - Acoustic,Dancing On My Own (Acoustic),253482,Calum Scott,False,2016-06-24,https://i.scdn.co/image/ab67616d0000b273256fb383be03ee3fd966b87e,False
9,Lighthouse,Lighthouse,191963,Calum Scott,False,2024-01-19,https://i.scdn.co/image/ab67616d0000b273fb4559667fbdb2463f9d7248,False
10,Woke Up in Love,Thrill Of The Chase,216880,Calum Scott Gryffin Kygo,False,2022-11-11,https://i.scdn.co/image/ab67616d0000b273c5ebb5d70f71435fa7298607,True
