,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Hold me closer,Kill us all,178206,Nomy,False,2022-09-02,https://i.scdn.co/image/ab67616d0000b273480c332c76162ebf82b566cd,False
1,...Baby One More Time - Remastered,The Essential Britney Spears,211320,Britney Spears,False,2014-07-29,https://i.scdn.co/image/ab67616d0000b273e2d88ce9b368639664aa7847,False
2,Hold Me Closer - Pink Panda Remix,Hold Me Closer (Pink Panda Remix),181928,Britney Spears Elton John Pink Panda,False,2022-11-04,https://i.scdn.co/image/ab67616d0000b273dffc9a1b99f00aa000a1302b,False
3,Hold Me Closer - Acoustic,Hold Me Closer (Acoustic),202245,Britney Spears Elton John,False,2022-11-18,https://i.scdn.co/image/ab67616d0000b27342cb8cd843d9b42c12021894,False
4,Hold Me Closer - Purple Disco Machine Remix,Hold Me Closer (Purple Disco Machine Remix),218853,Britney Spears Elton John Purple Disco Machine,False,2022-10-21,https://i.scdn.co/image/ab67616d0000b273d3b2b2ace5b5e9318f2e2b51,False
5,Hold Me Closer - Purple Disco Machine Extended Mix,Hold Me Closer (Purple Disco Machine Remix),354920,Britney Spears Elton John Purple Disco Machine,False,2022-10-21,https://i.scdn.co/image/ab67616d0000b273d3b2b2ace5b5e9318f2e2b51,False
6,Hold Me Closer,Diamonds (Deluxe),202240,Britney Spears Elton John,False,2017-11-10,https://i.scdn.co/image/ab67616d0000b273904e306cf32fa5dc93dd927a,False
7,Hold Me Closer - Joel Corry Remix,Hold Me Closer (Joel Corry Remix),248594,Britney Spears Elton John Joel Corry,False,2022-10-07,https://i.scdn.co/image/ab67616d0000b2733b94eadfd2350ac8b79f8fcd,False
8,Hold Me Closer,The Lockdown Sessions,202245,Britney Spears Elton John,False,2021-10-22,https://i.scdn.co/image/ab67616d0000b27395bce0485d37868c9fe5be58,False
10,Hold Me Closer,Hold Me Closer,202245,Britney Spears Elton John,False,2022-08-26,https://i.scdn.co/image/ab67616d0000b2735d872e7b0c1ba964541f07e8,True
