,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Nightvision,Discovery,104466,Daft Punk,False,2001-03-12,https://i.scdn.co/image/ab67616d0000b273b33d46dfa2635a47eebf63b2,False
1,Motherboard,Random Access Memories,341653,Daft Punk,False,2013-05-20,https://i.scdn.co/image/ab67616d0000b2739b9b36b0e22870b9f542d937,False
2,Starboy - Live,Live At SoFi Stadium,245818,The Weeknd,True,2023-03-03,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,False
3,Starboy,The Highlights,230461,Daft Punk The Weeknd,True,2021-02-05,https://i.scdn.co/image/ab67616d0000b27312a76d1b13ef07188f7dfbc9,False
4,"Harder, Better, Faster, Stronger","Harder, Better, Faster, Stronger",226413,Daft Punk,False,2001-10-13,https://i.scdn.co/image/ab67616d0000b2733b759e8e14006fcd7bb2fce2,False
5,"Around the World / Harder, Better, Faster, Stronger",Alive 2007,342626,Daft Punk,False,2007-11-19,https://i.scdn.co/image/ab67616d0000b273673288fb985e5c194536ae27,False
6,Starboy,Starboy,230453,Daft Punk The Weeknd,False,2016-11-24,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,False
8,Starboy (feat. Daft Punk) - Kygo Remix,Starboy (Deluxe),244720,Daft Punk Kygo The Weeknd,True,2023-03-14,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,False
9,Starboy (feat. Daft Punk),Starboy (Deluxe),230461,Daft Punk The Weeknd,True,2023-03-14,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,False
10,Starboy,Starboy,230453,Daft Punk The Weeknd,True,2016-11-25,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,True
