,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Uncover,Introducing,214133,Zara Larsson,False,2013-01-01,https://i.scdn.co/image/ab67616d0000b2736ed0a655e5fac78fc478710e,False
1,I Can't Fall in Love Without You,So Good,180640,Zara Larsson,True,2017-03-17,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,False
2,Winter Song,Honor The Light,185066,Zara Larsson,False,2023-12-01,https://i.scdn.co/image/ab67616d0000b27327d964eda93410178c7cf17d,False
3,Tänd Ett Ljus,Honor The Light,190466,Zara Larsson,False,2023-12-01,https://i.scdn.co/image/ab67616d0000b27327d964eda93410178c7cf17d,False
4,On My Love,On My Love (Sped Up),222911,David Guetta Zara Larsson,False,2023-09-12,https://i.scdn.co/image/ab67616d0000b27320e6d104acd0787e0d9d0de7,False
5,Heroes (we could be),Forever,210013,Alesso Tove Lo,False,2015-05-26,https://i.scdn.co/image/ab67616d0000b273b804bbd11f864902d452b3a7,False
6,Never Forget You,So Good,213427,MNEK Zara Larsson,False,2017-03-17,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,False
7,Can't Tame Her,Can't Tame Her,196939,Zara Larsson,False,2023-01-26,https://i.scdn.co/image/ab67616d0000b273734779ceb0d067283c341297,False
8,On My Love,On My Love,222911,David Guetta Zara Larsson,False,2023-09-15,https://i.scdn.co/image/ab67616d0000b273c7337ca0137ed4f15f00e3ca,False
10,Words (feat. Zara Larsson),Words (feat. Zara Larsson),142677,Alesso Zara Larsson,False,2022-04-22,https://i.scdn.co/image/ab67616d0000b2738f9c368d8d0f5792ffc5d38e,True
