,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Run (with Galantis),Only Honest On The Weekend (Deluxe),190093,Becky Hill Galantis,False,2022-03-18,https://i.scdn.co/image/ab67616d0000b273cf8adeaf3f7e70172e648516,False
1,Remember - Acoustic,Remember (Versions),178626,Becky Hill,False,2022-10-21,https://i.scdn.co/image/ab67616d0000b27393c3d30bfb9b0921124983ad,False
2,Remember - Acoustic / Sped Up,Remember (Versions),154146,Becky Hill Speed Radio xxtristanxo,False,2022-10-21,https://i.scdn.co/image/ab67616d0000b27393c3d30bfb9b0921124983ad,False
3,Crazy What Love Can Do (with Becky Hill) - A7S Remix,Crazy What Love Can Do (with Becky Hill) [A7S Remix],163809,A7S Becky Hill David Guetta Ella Henderson,False,2022-05-13,https://i.scdn.co/image/ab67616d0000b2737661835d0aa565dc771bfead,False
4,Crazy What Love Can Do - James Carter Remix,Crazy What Love Can Do (Remixes),145409,Becky Hill David Guetta Ella Henderson James Carter,False,2022-07-07,https://i.scdn.co/image/ab67616d0000b2737f618bb886649072d5310eae,False
5,My Heart Goes (La Di Da),My Heart Goes (La Di Da),148960,Becky Hill Topic,False,2021-08-24,https://i.scdn.co/image/ab67616d0000b27309c5735e9ed63de615e98afc,False
6,Disconnect,Disconnect,164914,Becky Hill Chase & Status,True,2023-07-14,https://i.scdn.co/image/ab67616d0000b27309dc775999d5a6d87d156c2f,False
7,Remember - Benny Benassi Remix,Remember (Remixes),195920,Becky Hill Benny Benassi David Guetta,False,2021-08-12,https://i.scdn.co/image/ab67616d0000b273e89fd20a510fa7255129ef2e,False
8,Remember - Dubdogz Remix,Remember (Remixes),197440,Becky Hill David Guetta Dubdogz,False,2021-08-12,https://i.scdn.co/image/ab67616d0000b273e89fd20a510fa7255129ef2e,False
9,Crazy What Love Can Do,Crazy What Love Can Do,169756,Becky Hill David Guetta Ella Henderson,False,2022-04-08,https://i.scdn.co/image/ab67616d0000b273654c0a1cb2c30dd8e11c0186,False
10,Remember (with David Guetta),Only Honest On The Weekend,161386,Becky Hill David Guetta,False,2021-08-27,https://i.scdn.co/image/ab67616d0000b273afeb6f4556e7125e4272780f,True
