,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,PTT (Paint The Town),[&],201120,LOONA,False,2021-06-28,https://i.scdn.co/image/ab67616d0000b273608cf05fbd3605c77444917f,False
1,Paint the Town Red - Piano Cover,20s Piano Pop Covers (Vol. 5),173281,Flying Fingers,False,2023-10-13,https://i.scdn.co/image/ab67616d0000b273411debe91391861d9adf50a9,False
2,Paint The Town Red,Scarlet,230480,Doja Cat,True,2023-09-20,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb,False
3,Paint The Town Blue,Paint The Town Blue,185133,Ella Langley,False,2023-10-13,https://i.scdn.co/image/ab67616d0000b273bacaaf50e540157cbedc96a9,False
4,Paint The Town Red,Demons + Paint The Town Red,231750,Doja Cat,False,2023-09-01,https://i.scdn.co/image/ab67616d0000b2731536c13fd5ebbe3d56d9dc99,False
5,Paint The Town Red,Demons + Paint The Town Red,231750,Doja Cat,True,2023-09-01,https://i.scdn.co/image/ab67616d0000b2731536c13fd5ebbe3d56d9dc99,False
7,Paint The Town Red - Sped Up,Demons + Paint The Town Red,210681,Doja Cat,True,2023-09-01,https://i.scdn.co/image/ab67616d0000b2731536c13fd5ebbe3d56d9dc99,False
8,Paint The Town Red,Scarlet,230480,Doja Cat,False,2023-09-21,https://i.scdn.co/image/ab67616d0000b273c44b2408d587a8b846dafcd6,False
9,Paint The Town Red - Instrumental,Demons + Paint The Town Red,231750,Doja Cat,True,2023-09-01,https://i.scdn.co/image/ab67616d0000b2731536c13fd5ebbe3d56d9dc99,False
10,Paint The Town Red,Scarlet,230480,Doja Cat,True,2023-09-22,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c,True
