,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Lay Me Down,True,300120,Avicii,False,2013-01-01,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,False
1,Seek Bromance - Avicii Vocal Edit,Seek Bromance,200991,Avicii Tim Berg,False,2010-10-24,https://i.scdn.co/image/ab67616d0000b273114e045c21abd0cfa48ae3df,False
2,The Days,The Days / Nights,278480,Avicii,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,False
3,Waiting For Love,Stories,230613,Avicii,False,2015-10-02,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,False
4,The Days - Henrik B Remix,The Days / Nights,236945,Avicii Henrik B,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,False
5,Dear Boy - Avicii By Avicii,True: Avicii By Avicii,331093,Avicii Tim Bergling,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b273182fe5b5d3e3c3fcc895a3c8,False
6,Hey Brother - Extended Version,Hey Brother (Remixes),330240,Avicii,False,2013-01-01,https://i.scdn.co/image/ab67616d0000b273fd74683e852b400190e38874,False
7,Hey Brother - Syn Cole Remix,Hey Brother (Remixes),300000,Avicii,False,2013-01-01,https://i.scdn.co/image/ab67616d0000b273fd74683e852b400190e38874,False
8,Hey Brother - Avicii By Avicii,True: Avicii By Avicii,369946,Avicii Tim Bergling,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b273182fe5b5d3e3c3fcc895a3c8,False
10,Hey Brother,True,255093,Avicii,False,2013-01-01,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,True
