,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Viva La Vida,Viva La Vida,228450,Chris Island,False,2023-06-09,https://i.scdn.co/image/ab67616d0000b2737717857952ce972cb52a54cc,False
1,Lovefool,Lovefool,149217,Her Majesty Viva La Panda,False,2023-03-23,https://i.scdn.co/image/ab67616d0000b2732d9dfe2fc8f35a0f963c4396,False
2,Believe,Believe,136000,Her Majesty Viva La Panda,False,2023-04-20,https://i.scdn.co/image/ab67616d0000b2739dae086e8263c26463389023,False
3,Aicha,Aicha,147600,Her Majesty Viva La Panda,False,2023-12-22,https://i.scdn.co/image/ab67616d0000b273269a9ca946b4989752c4ee61,False
4,Viva La Vida (Sped Up),Viva La Vida (Sped Up),198492,Way 2 Fast,False,2022-09-30,https://i.scdn.co/image/ab67616d0000b2737a6a5dd72c9fc8a5dfc7187a,False
5,Someone You Loved,Someone You Loved,154434,Justin Rhodes Viva La Panda,False,2022-09-01,https://i.scdn.co/image/ab67616d0000b273478806f77d612a2b248f8f49,False
6,Can't Help Falling In Love,Can't Help Falling In Love,149400,Her Majesty Viva La Panda,False,2023-08-03,https://i.scdn.co/image/ab67616d0000b273d0d1539f1ca6a8b041aa8707,False
7,"Young, Wild & Free","Young, Wild & Free",142649,AVA CROWN Prezioso,False,2023-12-15,https://i.scdn.co/image/ab67616d0000b273009db431e2e85afc4bc69093,False
8,Say My Name,Say My Name,162295,ALUR Swizznife Viva La Panda,False,2023-07-20,https://i.scdn.co/image/ab67616d0000b2735cfe46f8bfda7ac427e6ce16,False
9,Wild Young Free,Wild Young Free,109475,BAYZY Jex Viva La Panda,False,2023-05-11,https://i.scdn.co/image/ab67616d0000b27369af712625ead5f5ceef2544,False
10,Wild young free,Wild young free,109475,BAYZY Jex Viva La Panda,False,2023-05-11,https://i.scdn.co/image/ab67616d0000b273bd811eb211546b55f27f15bc,True
