,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Following The Seasons,Following The Seasons,211774,Aisha Akebono,False,2022-11-11,https://i.scdn.co/image/ab67616d0000b273ba5b7fa0804a76f373cbcfa4,False
1,Follow the Sun,Follow the Sun,154313,NEIMY,False,2022-06-24,https://i.scdn.co/image/ab67616d0000b27361951e22cae3adc3c8c42914,False
2,Follow The Sun,Spirit Bird,256266,Xavier Rudd,False,2012-01-01,https://i.scdn.co/image/ab67616d0000b27343c3e9ed6a415659601e3463,False
3,Following the Sun - Monte Fino Remix,Following the Sun,193644,Monte Fino NEEKA SUPER-Hi,False,2021-08-20,https://i.scdn.co/image/ab67616d0000b2735486d91bd83f2c4e0b1669f5,False
4,Following the Sun - Diego Druck Remix,Following the Sun,219921,Diego Druck NEEKA SUPER-Hi,False,2021-08-20,https://i.scdn.co/image/ab67616d0000b2735486d91bd83f2c4e0b1669f5,False
5,Following the Sun - Instrumental,Following the Sun,208751,NEEKA SUPER-Hi,False,2021-08-20,https://i.scdn.co/image/ab67616d0000b2735486d91bd83f2c4e0b1669f5,False
6,Following the Sun,"Summer, Vol. 1",205075,NEEKA SUPER-Hi,False,2023-06-30,https://i.scdn.co/image/ab67616d0000b273cb51f6fbde44ff2b29ef44e2,False
7,Following the Sun - Acoustic,Following the Sun,217520,NEEKA SUPER-Hi,False,2021-08-20,https://i.scdn.co/image/ab67616d0000b2735486d91bd83f2c4e0b1669f5,False
8,Following the Sun,Following the Sun,205000,NEEKA SUPER-Hi,False,2021-08-20,https://i.scdn.co/image/ab67616d0000b2735486d91bd83f2c4e0b1669f5,False
9,Following the Sun,Following the Sun,205000,NEEKA SUPER-Hi,False,2020-10-02,https://i.scdn.co/image/ab67616d0000b2732b35f0d4aa627c4cb238954e,False
10,Following The Sun,Following The Sun,206226,NEEKA SUPER-Hi,False,2020-10-02,https://i.scdn.co/image/ab67616d0000b2737537523ae84b1629a27faa81,True
