,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Sweater Weather,Sweater Weather,202398,Jomarijan,False,2021-02-09,https://i.scdn.co/image/ab67616d0000b273070f9c5cad07a6d9f2510259,False
1,Sweater Weather,Sweater Weather,155905,Myles Smith,False,2023-02-10,https://i.scdn.co/image/ab67616d0000b27329b77821e10c62128e638a86,False
2,Sweater Weather,Kurt & Company Vol 2,228387,Kurt Hugo Schneider,False,2017-06-16,https://i.scdn.co/image/ab67616d0000b2738364db8f184677664b36c9f2,False
3,Sweater Weather,I'm Sorry...,240040,The Neighbourhood,False,2012-08-07,https://i.scdn.co/image/ab67616d0000b2737177fb5667cdafd34b871257,False
4,Sweater Weather - Spotify Sessions Curated by Jim Eno,Spotify Sessions,191560,The Neighbourhood,False,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731049338f43bf19d1d602aff6,False
5,After Dark x Sweater Weather,After Dark x Sweater Weather,288403,mikeeysmind,False,2023-06-02,https://i.scdn.co/image/ab67616d0000b273d425066031fb32f5916a0099,False
6,Sweater Weather - Slowed Down,I Love You. (Slowed Down),301144,The Neighbourhood,False,2013-04-23,https://i.scdn.co/image/ab67616d0000b273fc1fd6dcb18589fa1c1a73e3,False
7,Sweater Weather - Young Saab Remix,Sweater Weather (Young Saab Remix),267270,The Neighbourhood Young Saab,False,2013-03-11,https://i.scdn.co/image/ab67616d0000b273d39c80f67c29b02185ef9024,False
8,Sweater Weather - Sped Up,I Love You. (Sped Up),218938,The Neighbourhood,False,2013-04-22,https://i.scdn.co/image/ab67616d0000b273425f3f68c76b11c5aa8cd51e,False
10,Sweater Weather,I Love You.,240400,The Neighbourhood,False,2013-04-19,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,True
