,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Janji Menakne,Janji Menakne,338775,Arya Galih Rina Aditama,False,2023-10-02,https://i.scdn.co/image/ab67616d0000b273337efa995bd305518cb4a93a,False
1,Tuhan Yang Menepati Jani,Full Heart,411906,Susi Christianti,False,2018-12-03,https://i.scdn.co/image/ab67616d0000b273333fd4b4e516f3c7319e377b,False
2,Janji Alam,Janji Alam,294418,Miftah Arif,False,2018-01-01,https://i.scdn.co/image/ab67616d0000b273d7337153175c15983a82ae9c,False
3,Janji Ka Bulan,Janji Ka Bulan (Lagu-lagu Daerah Jambi),270200,Nurdi Abdullah,False,2000-01-01,https://i.scdn.co/image/ab67616d0000b2734cb958bbe3dd5e73dd0adf9b,False
4,Janji Uda Datang Ka Maminang - Breakbeat,Janji Uda Datang Ka Maminang (Breakbeat),230949,DJ ADI KURNIA,False,2023-07-20,https://i.scdn.co/image/ab67616d0000b273124c3158d3e1276e1d8d7af6,False
5,SYT E TU,SYT E TU,141340,Yusuf & Yasin,False,2022-01-28,https://i.scdn.co/image/ab67616d0000b273d24244c67bc5ea8d866cbb8e,False
6,Hanya Engkau Yaa Allah,Hanya Engkau Yaa Allah,245178,Yusuf Subhan,False,2022-01-21,https://i.scdn.co/image/ab67616d0000b273aa53bea9bfe6831e2b15eb90,False
7,Yusuf’u Kaybettim Kenan İlinde,Yunusça Ezgiler,231773,Özge Öz,False,2023-11-30,https://i.scdn.co/image/ab67616d0000b273f192ccadadfde8ef54e364f6,False
8,Surah Yusuf (Akhir Ayat),Ruqyah Syar'iyyah,91453,Imam Al-Hafiz Mohammad Syarif,False,2015-05-19,https://i.scdn.co/image/ab67616d0000b273979ac68b81bb6c0c11e5f7d1,False
9,Taha,Barakah (Deluxe),266000,Sami Yusuf,False,2016-06-06,https://i.scdn.co/image/ab67616d0000b2733c1e49e3607fe0b66a222319,False
10,That Love Didn't Last,That Love Didn't Last,186967,Janji Yusuf,False,2022-08-19,https://i.scdn.co/image/ab67616d0000b2730cbf6a435251480636dbd932,True
