,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Valley II,Teen Mortgage,168366,Teen Mortgage,False,2024-01-19,https://i.scdn.co/image/ab67616d0000b27303fc415758b4b837f2203e9c,False
1,Teen Titans,Teen Titans,90000,XXKATUSJINSUX,False,2022-10-26,https://i.scdn.co/image/ab67616d0000b273dcd7fc38dd26571ed8c3c812,False
2,Such is Life,Such is Life,98707,Teen Mortgage,False,2021-01-08,https://i.scdn.co/image/ab67616d0000b273c2bc9b76602b502535d4fa1d,False
3,Teenage Mind,Teenage Mind,155205,Tate McRae,False,2018-08-17,https://i.scdn.co/image/ab67616d0000b273052029df2deefdd0239ddbf1,False
4,Teen Titans - Sped Up,Teen Titans,75093,XXKATUSJINSUX,False,2022-10-26,https://i.scdn.co/image/ab67616d0000b273dcd7fc38dd26571ed8c3c812,False
5,Shangri-La,Smoked,128960,Teen Mortgage,False,2021-10-22,https://i.scdn.co/image/ab67616d0000b273a3d410e38e8439f69cac9f9d,False
6,"Teenage Mutant Ninja Turtles Theme Song (From ""TMNT 2003"")","Teenage Mutant Ninja Turtles Theme Song (From ""TMNT 2003"")",64255,CyYu,False,2021-03-31,https://i.scdn.co/image/ab67616d0000b273a44f9c8caa28961ce07929fd,False
7,Teenage Mutant Ninja Turtles Theme,Teenage Mutant Ninja Turtles Theme,142162,Ninja Turtles,False,2016-06-03,https://i.scdn.co/image/ab67616d0000b273617ecbbb6572619b01b29084,False
8,Teenage Mutant Ninja Turtles,Ultimate Nickelodeon & Disney Channel Theme Songs,61361,The Channel Hoppers,False,2015-02-24,https://i.scdn.co/image/ab67616d0000b273b73812263a53e2c8d23868a8,False
9,Teenage Mutant Ninja Turtles Cartoon Opening Theme (1987),Let's Kick Shell!,60672,Teenage Mutant Ninja Turtles,False,2015-12-24,https://i.scdn.co/image/ab67616d0000b2734e1ff56eb541da4b0450a6a8,False
10,pleased_as_punch,pleased_as_punch,129437,teen mtnt,False,2022-12-30,https://i.scdn.co/image/ab67616d0000b273ae472b778f3378d113fee940,True
