,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Nascar,Attraction,119040,Zanko Zanotti,True,2024-01-26,https://i.scdn.co/image/ab67616d0000b273469ef2cd44c6aff0a6a91999,False
1,ZANI,ZANI,178000,BOTA Jack Fuego Jewan,False,2023-12-15,https://i.scdn.co/image/ab67616d0000b2733fba46eba034d4c91662bf81,False
2,Enterthemoon,Attraction,55968,Zanko Zanotti,True,2024-01-26,https://i.scdn.co/image/ab67616d0000b273469ef2cd44c6aff0a6a91999,False
3,Break the Bank,Attraction,135120,Zanko Zanotti,True,2024-01-26,https://i.scdn.co/image/ab67616d0000b273469ef2cd44c6aff0a6a91999,False
4,Zanobi,The Universe,159375,Catiso,False,2020-03-13,https://i.scdn.co/image/ab67616d0000b273f95e0f2321eb3f4eff36db58,False
5,Hope,Hope,213857,Zaynoon,False,2019-04-11,https://i.scdn.co/image/ab67616d0000b27359b6660638b82f13de616a98,False
6,Lose My Mind,Lose My Mind,203333,Zanoii,False,2023-02-03,https://i.scdn.co/image/ab67616d0000b2737b56f74386794805ba4f3283,False
7,High With You,High With You,139047,Zanoii,False,2023-01-06,https://i.scdn.co/image/ab67616d0000b27377402b664184eb51993310ea,False
8,The Weekend,The Weekend,150491,Zanoii,False,2024-01-05,https://i.scdn.co/image/ab67616d0000b2736b8b4ee55b9b0c6ed99b8eb8,False
10,Won't Get This Back,Won't Get This Back,193170,Zanoii,False,2022-08-05,https://i.scdn.co/image/ab67616d0000b27389a618bb3f21b72e742837d0,True
