,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,100 Bars,Bratans with Attitude,290453,4Tune,True,2023-07-27,https://i.scdn.co/image/ab67616d0000b2735c57a5f151aeeac9446feea8,False
1,Give Me Your Love (Baby),Give Me Your Love (Baby),136793,Christian Rogers,False,2023-04-28,https://i.scdn.co/image/ab67616d0000b2738d90ddc6cc3a7f4a9eaa792b,False
2,GIVE ME YOUR LOVE!,RAVE LOVE PT.2,127406,Carola Mish Sickmode,False,2023-12-06,https://i.scdn.co/image/ab67616d0000b2734540fa58f6c32dba2d8f34a2,False
3,Give Me Your Love,Melodifestivalen 1958 - 2013,181853,Fame,False,2013-09-30,https://i.scdn.co/image/ab67616d0000b273ae2afe3ebb5139a9dfb35e40,False
4,Give Me Your Love,Generation of love,253000,Masterboy,False,2006-02-26,https://i.scdn.co/image/ab67616d0000b2739c6318c02bb7c744dbb9f011,False
5,Give Me Your Love,Melodifestivalfavoriter,182213,Fame,False,2008-02-01,https://i.scdn.co/image/ab67616d0000b2732e7d6fc2171f7bbd7727f9aa,False
6,Give Me Your Love,Give Me Your Love,201064,Eesah Little Lion Sound,False,2019-03-15,https://i.scdn.co/image/ab67616d0000b273c9cfd47b504cf961d4cc8d39,False
7,Give Me Your Love,Give Me Your Love,182320,Fame,False,2003-01-01,https://i.scdn.co/image/ab67616d0000b273e67c5a16fe21aa5266c0ef65,False
8,Give Me Your Love,Give Me Your Love,130840,LEDUC,False,2023-09-15,https://i.scdn.co/image/ab67616d0000b273e1b656096894066c0bce57aa,False
10,Give Me Your Love,Give Me Your Love,141635,4TUNE,False,2024-01-26,https://i.scdn.co/image/ab67616d0000b2734e147a6968217620fe7cec93,True
