,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Sensitivity,electrottanta,88787,Dolphinlover,False,2023-09-04,https://i.scdn.co/image/ab67616d0000b2739dfb7bd78019aa8c1f9acbe1,False
1,Dolphin's Smile,The Notorious Byrd Brothers,120066,The Byrds,False,1968-01-15,https://i.scdn.co/image/ab67616d0000b2733031db0d7e0e45cd40b0e07c,False
2,D7,410BPM,145500,Dolpha Bpm Ibds,True,2022-08-08,https://i.scdn.co/image/ab67616d0000b27347227817a37077b084bc35ef,False
3,sun,sun,208025,Dolphin Love,False,2023-07-28,https://i.scdn.co/image/ab67616d0000b2739c0818baf022a2724a7a825d,False
4,Dolphin Splash Keyboards,Cola Beach / Dolphin Splash Keyboards,438343,Youandewan,False,2020-09-25,https://i.scdn.co/image/ab67616d0000b2731da5aebf9f5a0a3a9e7feaa1,False
5,Серебро,Звезда,241226,Dolphin,False,2004-01-01,https://i.scdn.co/image/ab67616d0000b273b65eaedb1157e764f08d1cd7,False
6,Весна,Звезда,291320,Dolphin,False,2004-01-01,https://i.scdn.co/image/ab67616d0000b273b65eaedb1157e764f08d1cd7,False
7,DOLPHIN RIDE,THE LEGENTS OF SECRET,88421,EILISTH BAD,False,2023-09-24,https://i.scdn.co/image/ab67616d0000b273afa3c78303c5e544a5c93a90,False
8,N (MΩON),Bloody Moon,102632,DOLPHIN INC.,False,2023-09-20,https://i.scdn.co/image/ab67616d0000b273270a12136dd21b564755a67b,False
9,Dolphin Poison,Metaphysics,208888,NBSPLV,False,2019-08-20,https://i.scdn.co/image/ab67616d0000b2738e59f7ac5f82e941a6791a5b,False
10,Carry On,Carry On,209247,Dolphan,False,2023-10-20,https://i.scdn.co/image/ab67616d0000b2739c1787e9ccba78de28b75723,True
