,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Bag Of Raw Meat,Faded EP,250642,Enei,False,2018-11-02,https://i.scdn.co/image/ab67616d0000b2736e471005e09b4ec6b131adac,False
1,Epikest,Wrecked,228640,Bag of Toys,False,2018-04-23,https://i.scdn.co/image/ab67616d0000b273ec784e47e61d64b396e59ffc,False
2,Bag of Tricks,Remarkable,202609,Charlatan,False,2017-04-07,https://i.scdn.co/image/ab67616d0000b2732633c7ec550e6dba362da14d,False
3,$40.17,I'd Rather Stay Home With My Cat,186036,Bag of Tricks Cat Whitt Tucker,False,2023-08-18,https://i.scdn.co/image/ab67616d0000b273a4064a0ef2e800a26bd249e5,False
4,Bag Of Treats,Bag Of Treats,270628,Bizarre Tierre Diaz,True,2021-10-31,https://i.scdn.co/image/ab67616d0000b273e75a9dad76e31f10ae21d96e,False
5,Bag of Tricks (Feat. Trapp Money),"Extra Mags, Vol. 2",316573,C-Mob,True,2011-09-02,https://i.scdn.co/image/ab67616d0000b273c4b5603e4838026b5aa28e3b,False
6,"Video Store, Pt. 2","Video Store, Pt. 2",202869,Bag of Tricks Cat Melissa Marie,False,2023-08-17,https://i.scdn.co/image/ab67616d0000b273ff8cd61ab13a1f4a55a591e9,False
7,Bag of Tricks,India,230506,Soap Opera,False,2017-03-17,https://i.scdn.co/image/ab67616d0000b273a26a3207ebae292b0dff41b5,False
8,Beautiful Story,Golden State Of Mind,147157,PW Music,False,2022-06-03,https://i.scdn.co/image/ab67616d0000b273a6f2ca63d90167a1a2db2d75,False
9,Bag of Tricks,Bag of Tricks,305847,Nika NoID,False,2020-04-10,https://i.scdn.co/image/ab67616d0000b27327b160479ee7a5742cae8ba7,False
10,Bag of Tricks,Bag of Tricks,192000,PW Music,False,2022-02-18,https://i.scdn.co/image/ab67616d0000b27325037e9762e2bd94342bcdaf,True
