,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Ain't On None (feat. 21 Savage),After The Curse,170701,21 Lil Harold 21 Savage,True,2023-01-13,https://i.scdn.co/image/ab67616d0000b27378f0efc5c3c7f37246799fad,False
1,lil horn's theme,lil horn's theme,168175,Miguel Angeles,True,2021-12-10,https://i.scdn.co/image/ab67616d0000b273f844cc9215c92368783ebb2c,False
2,Survive,Survive,153913,Lil Happy Lil Sad,False,2017-09-17,https://i.scdn.co/image/ab67616d0000b273e90d23e4e12ee05ec22bac87,False
3,Lil Haiti Baby,EVOL,277386,Future,True,2016-04-13,https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad,False
4,Let Me Die,Let Me Die,218775,Lil Happy Lil Sad,False,2017-07-29,https://i.scdn.co/image/ab67616d0000b273de0983e18ffd7f1839b2a950,False
5,DND,DND,114929,Lil Haddon,False,2024-01-26,https://i.scdn.co/image/ab67616d0000b2735cf1f4244576a23727c54dae,False
6,My Own Destiny,My Own Destiny,181560,Lil Harper,False,2023-12-03,https://i.scdn.co/image/ab67616d0000b273a95998ee24447339ed659d82,False
7,Just smooth,Just smooth,138088,Lil Harry,False,2022-12-02,https://i.scdn.co/image/ab67616d0000b27305ec8678fcf948ae8c4f63fc,False
8,Modula,Modula,138000,Lil Harry,False,2023-01-20,https://i.scdn.co/image/ab67616d0000b2733fd84fdc314130a904911e2d,False
10,sand,sand,240000,Lil Harry,False,2022-10-07,https://i.scdn.co/image/ab67616d0000b2731f12a9b2ac6cd09a10e4686b,True
