,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,ORANGE PARADE feat. 戌神ころね,ぽいずにゃ〜しんどろーむ,188506,戌神ころね 猫又おかゆ,False,2022-09-06,https://i.scdn.co/image/ab67616d0000b273ae2d0767e5fa687739fcff17,False
1,Afrodeziac,Caelitum,300413,Duckmaw Far Orange,False,2020-12-18,https://i.scdn.co/image/ab67616d0000b27321cd4c5da3268f6bfadba26b,False
2,Real Close,Real Close,173841,Far Orange,False,2018-10-26,https://i.scdn.co/image/ab67616d0000b2732ece7ffc476e118f64504212,False
3,No Stampede,Bitter Move,242960,Far Orange,False,2020-07-17,https://i.scdn.co/image/ab67616d0000b2732a1618bc1235a6bc2a49299a,False
4,Copycat,Copycat / Sunspot,354791,Far Orange,False,2021-09-17,https://i.scdn.co/image/ab67616d0000b273b0fcea0e8fb075316363f25e,False
5,Hey D,Midnight Mood,227335,Far Orange,False,2023-11-21,https://i.scdn.co/image/ab67616d0000b273a557260556f98696c7df0e42,False
6,Hedged Bet,Boarding,258374,Far Orange,False,2022-04-08,https://i.scdn.co/image/ab67616d0000b27339ed1e04076a5283eef39009,False
7,Port Said,Chapter Two,247921,Far Orange,False,2022-09-16,https://i.scdn.co/image/ab67616d0000b273857a53b6ae71edfd87747c32,False
8,Ringer,Softglove,281530,Far Orange,False,2022-11-18,https://i.scdn.co/image/ab67616d0000b2734d8be12aae57ba9b0521e64f,False
10,Blue Gold,Blue Gold,224908,Far Orange,False,2021-11-05,https://i.scdn.co/image/ab67616d0000b273f75110a8e8a3d359a262e15c,True
