,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,brooklyn,soul tied,37040,yokai archive,True,2024-01-08,https://i.scdn.co/image/ab67616d0000b2737e0a98f15dfe950ba9f8f445,False
1,Night In Tokyo Pt. II,A Million Miles Away,174117,Macross 82-99,False,2023-12-07,https://i.scdn.co/image/ab67616d0000b2735fe4475e7e242168809a46fd,False
2,Brooklyn Nights,I Already See That It's Begun,135466,Thomas Patrick Maguire,False,2018-11-16,https://i.scdn.co/image/ab67616d0000b273446c385a2e828bd7cf94b09d,False
3,No Strings,Stay Good,220221,Alison Limerick Brooklyn Funk Essentials Desmond Foster,False,2019-09-20,https://i.scdn.co/image/ab67616d0000b2734880a2f176b5865f7b19a18b,False
4,Scream!,Intuition,274764,Alison Limerick Brooklyn Funk Essentials,False,2023-05-05,https://i.scdn.co/image/ab67616d0000b273a2fef787790263e51424e7a2,False
5,Brooklyn Nine Nine - Main Theme,Brooklyn Nine Nine - Main Theme,105760,Geek Music,False,2017-12-04,https://i.scdn.co/image/ab67616d0000b2738eecf946dd2547d1199a0cb9,False
6,Rollin' (Love Will Be Here),Intuition,290637,Alison Limerick Brooklyn Funk Essentials,False,2023-05-05,https://i.scdn.co/image/ab67616d0000b273a2fef787790263e51424e7a2,False
7,AA Side Single,Intuition,243808,Alison Limerick Brooklyn Funk Essentials,False,2023-05-05,https://i.scdn.co/image/ab67616d0000b273a2fef787790263e51424e7a2,False
8,In Brooklyn,Edison Gloriette,215800,Jess Morgan,False,2016-10-21,https://i.scdn.co/image/ab67616d0000b273d5f21f359ab250a637d7b1ea,False
9,Nights on Broadway,Music Speaks Louder Than Words,209826,Candi Staton,False,1977-01-01,https://i.scdn.co/image/ab67616d0000b2738de72b42bf9c1f177288c86c,False
10,Nights In Brooklyn,Nights In Brooklyn,206595,Asha Lin,False,2022-11-04,https://i.scdn.co/image/ab67616d0000b273f70fb67d4bf31b5978754df8,True
