,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,What/Why/Do It,What/Why/Do It,76254,Saltyngget,True,2023-10-30,https://i.scdn.co/image/ab67616d0000b273b9ee5815645746edd8c16a23,False
1,Salty & Sweet,MY WORLD - The 3rd Mini Album,201760,aespa,False,2023-05-08,https://i.scdn.co/image/ab67616d0000b27304878afb19613a94d37b29ce,False
2,Yemanya (p.19),Yemanya (p.19),184599,Salty Licorice,False,2023-05-19,https://i.scdn.co/image/ab67616d0000b27379ad566cacc75a8ce0c49d90,False
3,Salty Air,Salty Air,116071,Aleva,False,2023-06-16,https://i.scdn.co/image/ab67616d0000b273f47012a2f2143f171fa4414a,False
4,Salty Sip,Salty Sip,216000,Hayzei,False,2021-10-22,https://i.scdn.co/image/ab67616d0000b273449ffdf119978231daf8b159,False
5,Wet - Remix,Doggumentary,195453,David Guetta Snoop Dogg,True,2011-01-01,https://i.scdn.co/image/ab67616d0000b273e7000f5e6d025f6154880b3b,False
6,Wet (Snoop Dogg Vs. David Guetta) - Remix,Sweat/Wet,342120,David Guetta Snoop Dogg,True,2011-01-01,https://i.scdn.co/image/ab67616d0000b273dbc3173ba6cedbcf3e05322b,False
7,Goin Up,Goin Up,178288,GASHI Salty,True,2024-01-17,https://i.scdn.co/image/ab67616d0000b27304ae88d4637ec22a81961c95,False
8,Lilac Luster,Lilac Luster,176891,wet n salty,False,2022-02-18,https://i.scdn.co/image/ab67616d0000b2736f6489f7a2b9ab73e317b0f0,False
10,canggu - Edit,canggu (Edit),143000,wet n salty,False,2021-09-13,https://i.scdn.co/image/ab67616d0000b27356430d515d8a2de2ea535c84,True
