,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Her kommer Bjørnis,Brannbamsen Bjørnis,190016,Brannbamsen Bjørnis,False,2016-07-04,https://i.scdn.co/image/ab67616d0000b27373370dcb4188fda9194d45bc,False
1,Møkkapikk,Tress i ess,124953,Bjørn Hellfuck,False,2017-10-08,https://i.scdn.co/image/ab67616d0000b27393aa8f48efe25c9d4a232a66,False
2,Krabbeklo,Innforjævlig,192746,Bjørn Hellfuck,True,2009-01-01,https://i.scdn.co/image/ab67616d0000b27371694c3ab3c7a41d5b49e3e6,False
3,Kjør deg opp,Innforjævlig,121613,Bjørn Hellfuck,True,2009-01-01,https://i.scdn.co/image/ab67616d0000b27371694c3ab3c7a41d5b49e3e6,False
4,Vem gör det som oss,B-Bop,243682,Bjarne B OP Sjukstugan,False,2021-02-19,https://i.scdn.co/image/ab67616d0000b273f8b9b252046717cdea8918fa,False
5,Quivi,Aesthete,193018,Bjørn Haugen,False,2022-06-13,https://i.scdn.co/image/ab67616d0000b2737671cf6052dd248ea501ba7c,False
6,Bringing In a Brand New Year,Här är min musik,163133,Bjarne Lundqvist,False,2011-10-10,https://i.scdn.co/image/ab67616d0000b2737e06ca6c5225a2fec0ab2512,False
7,Malkepigerne (Titler),Så Hør Dog Efter,98026,Bjarne Lisby,False,1989-01-01,https://i.scdn.co/image/ab67616d0000b273d1ed06474ace95cf9f1c43f6,False
8,Bjarne Riis,Sons of Koop,166640,Koop,False,1997-01-05,https://i.scdn.co/image/ab67616d0000b273b61a7e5feb22d3edd05dd73d,False
9,Midnight,Midnight,145641,Bjarne Hendrik,False,2023-08-31,https://i.scdn.co/image/ab67616d0000b273a6229457b00cf7b89fde7309,False
10,Dreams,Dreams,207549,Bjarne Hendrik,False,2023-07-06,https://i.scdn.co/image/ab67616d0000b273a03b955670361d81cfe1e33b,True
