,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Shotta Flow 5,Top Shotta,145167,NLE Choppa,True,2020-08-10,https://i.scdn.co/image/ab67616d0000b273d4ee870db20a5a50b8714260,False
1,Shotta Flow 2,Shotta Flow 2,132986,NLE Choppa,True,2019-02-16,https://i.scdn.co/image/ab67616d0000b273ee187c7c970215f9ca055efd,False
2,Not A Love Song,Austin & Ally (Original Soundtrack),182586,Austin Moon,False,2012-01-01,https://i.scdn.co/image/ab67616d0000b2736c885b0fe1385ef224e97dc8,False
3,Shout - The Forgotten Remix,Shout (The Forgotten Remix),221928,Scandroid The Forgotten,False,2022-04-20,https://i.scdn.co/image/ab67616d0000b2731370b646325f7c103ba6273d,False
4,Shotta Flow 7,Shotta Flow 7,165433,NLE Choppa,False,2023-12-07,https://i.scdn.co/image/ab67616d0000b273bd173f7526af67e55588eca4,False
5,Shotta Flow (feat. Blueface) [Remix],Cottonwood,176631,Blueface NLE Choppa,True,2019-12-23,https://i.scdn.co/image/ab67616d0000b2731e386c4c1a5e8ae2f9bbb3c0,False
6,Another Love - Sped Up,"This is fast demon, Vol. 1 (Sped Up)",128774,Mr Demon fast demon,True,2023-02-13,https://i.scdn.co/image/ab67616d0000b27300c9c1187569b6541afa6e98,False
7,Memories X Another Love,Memories X Another Love,194130,fam0uz,False,2022-12-08,https://i.scdn.co/image/ab67616d0000b273a70b554ade9acfb226cb6d3b,False
8,another love - slowed + reverb,another love - slowed + reverb,288301,Tazzy slō twilight,True,2016-02-17,https://i.scdn.co/image/ab67616d0000b273f27084ca589a218388caf300,False
9,Scantraxx Rootz - REVIVE & Level One Remix,Scantraxx Rootz (REVIVE & Level One Remix),227748,Abject Headhunterz Level One REVIVE,False,2022-09-29,https://i.scdn.co/image/ab67616d0000b273f8b76c23421635622b65befa,False
10,Almost a Lover,Almost a Lover,121470,NLSN scanta rose,False,2021-06-04,https://i.scdn.co/image/ab67616d0000b2735627f6efb570092586b5dea6,True
