,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Footprints (Boku no Hero Academia),Footprints (Boku no Hero Academia),238732,Miura Jam BR,False,2021-04-28,https://i.scdn.co/image/ab67616d0000b2730e7894700cd4033c864eaa7a,False
1,猫舌カモミールティー,ごめんねFingers crossed,243666,Nogizaka46,False,2021-06-09,https://i.scdn.co/image/ab67616d0000b27377fb5dceea3158518cbc475e,False
2,Eternal,Despair,148062,NKOHA,False,2018-04-24,https://i.scdn.co/image/ab67616d0000b273765dc6cc80e16fa30f49d0ec,False
3,Death Curse,Despair,131240,NKOHA,False,2018-04-24,https://i.scdn.co/image/ab67616d0000b273765dc6cc80e16fa30f49d0ec,False
4,Dance Alone on the Floor,Dance Alone on the Floor,348956,Phillips Downey,False,2022-03-27,https://i.scdn.co/image/ab67616d0000b273e9113d5b608b747585eb022a,False
5,Nuska,Approach to Anima,284125,maya ongaku,False,2023-05-26,https://i.scdn.co/image/ab67616d0000b2730ab29becc0d2f14c7071a760,False
6,Dance Alone,Coping Mechanisms,153026,Tayla Parx,False,2020-11-20,https://i.scdn.co/image/ab67616d0000b2739926f07f64f7d4c7406632c7,False
7,ニワカ雨ニモ負ケズ,ニコ タッチズ ザ ウォールズ ノ ベスト,261653,NICO Touches the Walls,False,2014-02-05,https://i.scdn.co/image/ab67616d0000b273ad2bc03a311f4d6cc1ce5e87,False
8,Jiraiya,NKOHA 2K18,178673,NKOHA,False,2018-12-09,https://i.scdn.co/image/ab67616d0000b27372dac1e81cc55f1dd99fff73,False
9,Nekoatsume No Theme,Neko Atsume Love (Ver. Cha),135141,Ryo Aratani,False,2015-08-19,https://i.scdn.co/image/ab67616d0000b2735f7ef3708538f9b21dbe99f6,False
10,Dance Alone,Dance Alone,160000,Nokto Nusoka VEME,False,2024-01-26,https://i.scdn.co/image/ab67616d0000b273dbe0a21ed7ef752a6d449ee8,True
