,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Not Today,Not Today,180636,Fuse982,True,2023-10-29,https://i.scdn.co/image/ab67616d0000b27313ff3098f3ff2a36d150add6,False
1,処暑,SKELETON,310873,Fusee,False,2022-08-10,https://i.scdn.co/image/ab67616d0000b273302ab2279460340c001028f9,False
2,Fuse,Stirred,76852,NuFlow,False,2023-11-07,https://i.scdn.co/image/ab67616d0000b273f16daf5973cdf0b5449634e7,False
3,Antenna - UK Radio Edit,Antenna,184688,Fuse ODG,False,2013-06-02,https://i.scdn.co/image/ab67616d0000b2731622a0c4f8b6c47cfe71c2a4,False
4,Million Pound Girl (Badder Than Bad),T.I.N.A.,246124,Fuse ODG,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b27333a19be4bf502ba55dd8126d,False
5,Boa Me (feat. Ed Sheeran & Mugeez),New Africa Nation,180500,Ed Sheeran Fuse ODG Mugeez,False,2019-03-08,https://i.scdn.co/image/ab67616d0000b273a5ccbfb539e9a7e76c0bb3e3,False
6,Antenna - UK Club Mix,T.I.N.A.,222750,Fuse ODG,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b27333a19be4bf502ba55dd8126d,False
7,Azonto,T.I.N.A.,232255,Fuse ODG Tiffany Owusu,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b27333a19be4bf502ba55dd8126d,False
8,Where You Go,Where You Go,157297,fuse.,False,2023-10-20,https://i.scdn.co/image/ab67616d0000b2736b987a687cd50fb5a2b179ba,False
10,Heaven,Heaven,136880,fuse.,False,2023-05-12,https://i.scdn.co/image/ab67616d0000b27382a4045013e666389b57ffcb,True
