,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Safe & Sound - Radio Edit,Safe & Sound,200166,Curbi,False,2021-10-01,https://i.scdn.co/image/ab67616d0000b273f7ac9f49848c81b79639b5fa,False
1,Safe & Sound - ESH Remix,Safe & Sound (ESH Remix),138250,ESH HUTS LUNAX Mary Jensen,False,2021-01-01,https://i.scdn.co/image/ab67616d0000b273907146c30d6c09f01da6d568,False
2,SAFE AND SOUND X TAYLOR SWIFT HARDSTYLE,SAFE AND SOUND X TAYLOR SWIFT HARDSTYLE,153882,GYM HARDSTYLE HARDSTYLE BRAH SICK LEGEND,False,2022-09-07,https://i.scdn.co/image/ab67616d0000b2739bbe28149b82a1fce60abee9,False
3,Safe & Sound,NCS: The Best of 2016,204308,Different Heaven,False,2016-12-16,https://i.scdn.co/image/ab67616d0000b27388539d92d7f4ed125abbe47c,False
4,Safe And Sound - Hardstyle Remix Sped Up,Safe And Sound (Hardstyle Remix Sped Up),130960,Bruno Lexer Hardstyle Gym Bro Kratos,False,2023-05-19,https://i.scdn.co/image/ab67616d0000b273610bed011ceb79c0543f993f,False
5,Safe And Sound,Safe And Sound,100500,Martin Bravi,False,2022-10-09,https://i.scdn.co/image/ab67616d0000b273538f96c055d500dc2b39ba6f,False
6,Safe & Sound,Safe & Sound,133186,Cale Janet Tung,False,2023-03-30,https://i.scdn.co/image/ab67616d0000b273bf48e3942225b02ec4e554f2,False
7,safe and sound - breakcore,safe and sound (breakcore),71028,Karōshi breakcore girl,False,2023-11-28,https://i.scdn.co/image/ab67616d0000b2732056d85b3a729acb226df1cf,False
8,Safe and Sound,Safe and Sound,129103,Consilium RobxDan,False,2023-10-27,https://i.scdn.co/image/ab67616d0000b27352994297d9f9d251374e7d5d,False
9,The Weekend,The Weekend,150491,Zanoii,False,2024-01-05,https://i.scdn.co/image/ab67616d0000b2736b8b4ee55b9b0c6ed99b8eb8,False
10,Safe And Sound,Safe And Sound,126694,Zanoii,False,2022-11-18,https://i.scdn.co/image/ab67616d0000b273b50007a3408b2b413829cabe,True
