,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,I Iguana - Instrumental,"Mazoo and the Zoo, Vol. 2",174666,Mazoo And The Zoo,False,2009-01-20,https://i.scdn.co/image/ab67616d0000b2738528f67b0e19c806393041d8,False
1,Y La Iguana Tomaba Cafe,Lynn Kleiner's: Spanish Music Rhapsody,98453,Lynn Kleiner,False,2013-01-25,https://i.scdn.co/image/ab67616d0000b2733a4e63733514bc583db6a540,False
2,Blue Iguana,Los Mambo Jambo Arkestra,189438,Los Mambo Jambo,False,2018-10-26,https://i.scdn.co/image/ab67616d0000b273fa77dc9101bb7606302b293d,False
3,Two Iguanas,Pesky Digits,263000,Gitbox Rebellion,False,1987-07-10,https://i.scdn.co/image/ab67616d0000b2735e937495ab7c7ecbd012df6c,False
4,Wishful Dreams,Wishful Dreams,168326,Twin Iguana,False,2023-03-03,https://i.scdn.co/image/ab67616d0000b2735fe79fe8925a1a525c923310,False
5,Iguana Americana,Giants Were Here,179753,SLPSTRM,False,2020-08-14,https://i.scdn.co/image/ab67616d0000b2733cbd55845bc4ad23653c7312,False
6,too little too late,too little too late,181329,Twin Iguana,False,2023-05-19,https://i.scdn.co/image/ab67616d0000b27351038e90104d8ea6295c4751,False
7,Poet Bio,Poet Bio,192545,Twin Iguana,False,2023-01-06,https://i.scdn.co/image/ab67616d0000b2731a257e414a81d07cd39fb29a,False
8,Let's Stay Indoors,Let's Stay Indoors,173103,Twin Iguana,False,2023-06-16,https://i.scdn.co/image/ab67616d0000b273394b8cca3b99cdf7261a1606,False
10,Moving farther,Moving farther,172488,Twin Iguana,False,2023-07-21,https://i.scdn.co/image/ab67616d0000b2738b90b414fcfface6729d35ae,True
