,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,FIRE IN YOUR BRAIN,The Second Dose,202503,Adjuzt Rebelion,False,2023-11-24,https://i.scdn.co/image/ab67616d0000b2737a9af1d98589a3f1aa7c52b6,False
1,Fire In the Booth,Gone Till November,379473,Nines,True,2013-07-04,https://i.scdn.co/image/ab67616d0000b273a61c7803d2ef31792c767e99,False
2,Fire in the belly,UNFORGIVEN,198232,LE SSERAFIM,False,2023-05-01,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7,False
3,Fire In The Hole,And Justice for None (Standard),176544,Five Finger Death Punch,True,2018-05-18,https://i.scdn.co/image/ab67616d0000b273b996d7b97a535b5a31ab75cc,False
4,Fire on the Loose,Fire on the Loose,244773,Peder Pan,False,2018-12-06,https://i.scdn.co/image/ab67616d0000b273289229a758df226ad97c04bd,False
5,FIRE ON FIRE DRILL (SPED UP),FIRE ON FIRE DRILL,116624,DRILL GATES,False,2023-09-01,https://i.scdn.co/image/ab67616d0000b273949138260a41e415f96e7872,False
6,Fire On Fire - Nightcore Sampling,Fire On Fire (Nightcore Sampling),147165,NIGHTCORE Sampling Speedcore,False,2023-03-10,https://i.scdn.co/image/ab67616d0000b2737382f025f187489259159fc8,False
7,fire on fire - sped up,fire on fire - sped up,198431,90degrees Melodyz Town eyeroze,False,2023-03-31,https://i.scdn.co/image/ab67616d0000b273c80d84845c8fe042e4e529a6,False
8,Fire In My Soul,Fire In My Soul,175253,Oliver Heldens Shungudzo,False,2018-10-26,https://i.scdn.co/image/ab67616d0000b27328c66266c59d3128ef772bc9,False
10,Fire In My Heart,Fire In My Heart,125806,Just Pedro,False,2023-10-27,https://i.scdn.co/image/ab67616d0000b273763181ba9f36ce9438129170,True
