,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Cold Hatred,Forgotten Slave,284467,Jared Middleton,False,2023-12-20,https://i.scdn.co/image/ab67616d0000b2732086faaf8918a2dd40d064d3,False
1,Absent-Minded Manipulation,Forgotten Slave,223262,Jared Middleton,False,2023-12-20,https://i.scdn.co/image/ab67616d0000b2732086faaf8918a2dd40d064d3,False
2,Blast,Forgotten Slave,267094,Jared Middleton,False,2023-12-20,https://i.scdn.co/image/ab67616d0000b2732086faaf8918a2dd40d064d3,False
3,Please Come Here,Peanut,378306,Jared Mattson,False,2023-03-31,https://i.scdn.co/image/ab67616d0000b27345eac6adc91f9b010d47a669,False
4,Fall Apart,Fall Apart,194164,Jared Matthew,False,2023-12-15,https://i.scdn.co/image/ab67616d0000b2738129ba402bb14a59132a6f2d,False
5,Where I Can Be Me,Where I Can Be Me,230997,Jared Rogerson,False,2023-12-15,https://i.scdn.co/image/ab67616d0000b273ab3c3072d63c7e0d551daec2,False
6,Loki,Loki,200614,Jared Moreno Luna,False,2021-06-04,https://i.scdn.co/image/ab67616d0000b27341c8c197331fba7162ef6f14,False
7,Avalanche - Piano Version,VILLAIN,246760,Jared Marc,False,2021-03-19,https://i.scdn.co/image/ab67616d0000b27357ce81de34d4176b1ee74687,False
8,If I Was Your Man,If I Was Your Man,194045,Jared Ming,True,2023-07-21,https://i.scdn.co/image/ab67616d0000b273a9b9eea50daae849d4772677,False
9,Alive,Alive,156918,Jared Moreno,False,2022-08-19,https://i.scdn.co/image/ab67616d0000b27328ac84f447b9d9d9a926c01b,False
10,Hygge,Hygge,146221,Jared Moreno,False,2024-01-12,https://i.scdn.co/image/ab67616d0000b273c4a7f3f34db99aed42e620cd,True
