,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Don't Worry,Don't Worry,224437,LILYO,False,2022-07-23,https://i.scdn.co/image/ab67616d0000b273f2ddd63f78d198627aa5efe4,False
1,Don´t Worry,Living Youngz,146707,Youngz Corle,False,2023-12-20,https://i.scdn.co/image/ab67616d0000b2733cc81541262c52fbd7b49be6,False
2,Don't Worry,333,138746,Bladee,False,2020-07-16,https://i.scdn.co/image/ab67616d0000b273d754d2ef29e3f7dcd73caa3b,False
3,Don't Worry (feat. Moneybagg Yo),Big Doodie Lo,141349,Doodie Lo Moneybagg Yo,True,2021-08-27,https://i.scdn.co/image/ab67616d0000b2732495a5481cc8ef4e966e5760,False
4,Don't Worry,Don't Worry,248500,D-Frek,False,2023-05-11,https://i.scdn.co/image/ab67616d0000b273b66b8a8dd8ff9818d4becd32,False
5,Don't worry,Don't worry,157113,Rihhi,True,2023-12-29,https://i.scdn.co/image/ab67616d0000b27326d9b6f66f52c78d500d9431,False
6,Don't Worry,True Stories of Mark Wonder and Friends,271669,Gentleman Mark Wonder Sizzla,False,2010-11-26,https://i.scdn.co/image/ab67616d0000b2731a2f165a7cb14485391ec440,False
7,Stars Align,Stars Align,144348,Mellowdy,False,2023-12-01,https://i.scdn.co/image/ab67616d0000b2738b99a225315339ded11f6405,False
8,Don't Worry 'Bout Me - Sam's Remix,Praise This (Original Motion Picture Soundtrack),163454,Chlöe,False,2023-04-07,https://i.scdn.co/image/ab67616d0000b27303c1e560e4e3d590f4edc55c,False
9,Don't Worry (feat. Ray Dalton),Don't Worry (feat. Ray Dalton),214789,Madcon Ray Dalton,False,2015-02-20,https://i.scdn.co/image/ab67616d0000b273b5c27797d5adc333e4295502,False
10,Don't Worry,Don't Worry,144354,Mellowdy,False,2022-05-20,https://i.scdn.co/image/ab67616d0000b273cf9b66038716e1aa52c54eb7,True
