,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Waste Yer Life,Waste Yer Life,224651,Weekend Goodbye,False,2020-04-25,https://i.scdn.co/image/ab67616d0000b2733e1c949b9d933ccf6e375666,False
1,Waste your summer on me,Waste your summer on me,146544,Deracs,False,2023-08-25,https://i.scdn.co/image/ab67616d0000b273cb767f1cb3987bfa6c731e43,False
2,Waste Your Love (Tonight),Songs From The Gutter,273005,Lady Strange,True,2024-01-19,https://i.scdn.co/image/ab67616d0000b273a18e0446498d2664fa62d46c,False
3,Waste Your Time,Waste Your Time,192458,Loé Mizmo,False,2020-08-07,https://i.scdn.co/image/ab67616d0000b27325a500ca89799ae6e3c1691a,False
4,Waste Your Time - BeepBeepChild Remix,REFRESHED VOL. 1,110580,BeepBeepChild Nonô Zerb,False,2021-05-28,https://i.scdn.co/image/ab67616d0000b2734b228ebb36478914c0f72732,False
5,Easy,Golden State Of Mind,155538,PW Music,False,2022-06-03,https://i.scdn.co/image/ab67616d0000b273a6f2ca63d90167a1a2db2d75,False
6,Waste Your Love,Waste Your Love,177165,Yuka,False,2021-09-03,https://i.scdn.co/image/ab67616d0000b273151a512a2b70fd726eb703d5,False
7,Waste Your Love,Waste Your Love,168779,DJ Lenn-E,False,2023-03-08,https://i.scdn.co/image/ab67616d0000b273ff2e241e5f6954e7aab7aaba,False
8,Waste No More Time,Waste No More Time,187153,PW Music Summer Vibes,False,2023-01-12,https://i.scdn.co/image/ab67616d0000b273f6feb4b1a151c1a8235122f8,False
9,Waste your love,Waste your love,169288,EMILIO N GANTÉ,False,2023-08-25,https://i.scdn.co/image/ab67616d0000b27365c6806b7a63c39ead33879a,False
10,WASTE YOUR LOVE,WASTE YOUR LOVE,146000,PW Music,False,2023-05-19,https://i.scdn.co/image/ab67616d0000b273c723387fbb5ae3e11f1fa5a5,True
