,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Lucky (Feat. Chief Keef),Lucky (Feat. Chief Keef),97840,Chief Keef DP Beats,True,2019-04-09,https://i.scdn.co/image/ab67616d0000b273e5d6341b2147f91d18d04df1,False
1,Wherever You Are,Wherever You Are,190441,LuckyChan mrbs,False,2023-12-24,https://i.scdn.co/image/ab67616d0000b273671e52d942f34fa7c1c26d4e,False
2,Mo' Momo!,Lucky Chops,315789,Lucky Chops,False,2019-09-27,https://i.scdn.co/image/ab67616d0000b273768aad3f895a64ec21f82b34,False
3,Lucky Charms,Feeling For My Life,190127,Anson Seabra,False,2021-10-15,https://i.scdn.co/image/ab67616d0000b2735afa16bad57ffdf82f4b8a2e,False
4,Full Heart Fancy,Lucky Chops,235520,Lucky Chops,False,2019-09-27,https://i.scdn.co/image/ab67616d0000b273768aad3f895a64ec21f82b34,False
5,Coco - Live,Live at Virtue and Vice Studio,218000,Lucky Chops,False,2015-12-26,https://i.scdn.co/image/ab67616d0000b2733207e24837871d0231d43c71,False
6,Lucky,Forever & A Few,251034,Choker,True,2019-02-08,https://i.scdn.co/image/ab67616d0000b2738d223b671888b23418a1b60b,False
7,Hello,Hello,253000,Lucky Chops,False,2016-09-26,https://i.scdn.co/image/ab67616d0000b273d54be25e58866d29b315dd9d,False
8,Danza 2016,Danza 2016,301000,Lucky Chops,False,2016-03-01,https://i.scdn.co/image/ab67616d0000b273331decbb737093f45085d5fc,False
9,Lost On You,Lost On You,173217,Brøder Lucky Charms,False,2023-04-07,https://i.scdn.co/image/ab67616d0000b2739d806bec620c07531bb7a521,False
10,No Stress,No Stress,189677,Lucky Choice,False,2023-11-10,https://i.scdn.co/image/ab67616d0000b2731fcaf462d2c0342ccceb125b,True
