,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,I'm Gonna Miss You,Girl You Know It's True - The Best Of Milli Vanilli,238840,Milli Vanilli,False,2013-07-26,https://i.scdn.co/image/ab67616d0000b273ece39be98348e2f4dbead00a,False
1,Before Sunset,Before Sunset,180990,Milli V,False,2023-01-06,https://i.scdn.co/image/ab67616d0000b273e554848c11a5af39689bdf42,False
2,Girl I'm Gonna Miss You,The Best Year Of My Life: 1989,224413,Milli Vanilli,False,2010-04-30,https://i.scdn.co/image/ab67616d0000b273e6ff347b3e0b6bda0b8269d9,False
3,I'm Gonna Miss You,All Or Nothing,238866,Milli Vanilli,False,1988-11-14,https://i.scdn.co/image/ab67616d0000b27330951af6ae2cced0a3defd49,False
4,Flume,Flume,136858,Milli V,False,2022-08-12,https://i.scdn.co/image/ab67616d0000b27372e7629a10c50f939dd9ac93,False
5,Vows,Vows,137692,Milli V,False,2022-07-15,https://i.scdn.co/image/ab67616d0000b273a951504f106f699c8276cf90,False
6,Girl You Know It's True,"Girl, You Know It's True (Sped Up)",198573,Milli Vanilli,False,2023-09-08,https://i.scdn.co/image/ab67616d0000b273493f8d59c285cc6446144c7a,False
7,Blame It on the Rain,Blame It On The Rain (Sped Up),248533,Milli Vanilli,False,2023-09-15,https://i.scdn.co/image/ab67616d0000b2732eced7b89c72a931b389e370,False
8,Girl You Know It's True,Girl You Know It's True - The Best Of Milli Vanilli,198573,Milli Vanilli,False,2013-07-26,https://i.scdn.co/image/ab67616d0000b273ece39be98348e2f4dbead00a,False
10,Both Ways,Both Ways,171833,Milli V,False,2023-03-03,https://i.scdn.co/image/ab67616d0000b27307e44b6838028d18870bc9d0,True
