,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,White Lie,Be There For Me - Winter Special Single,237280,NCT 127,False,2023-12-22,https://i.scdn.co/image/ab67616d0000b2736130a286eece9781b4a84264,False
1,White Lingerie,White Lingerie,210584,4v1lla Guikau Jayy K4M4NI Real Faheem,True,2023-12-28,https://i.scdn.co/image/ab67616d0000b27368e18beb70fd7408462fdb2a,False
2,As I Try Not To Fall Apart,As I Try Not To Fall Apart,298680,White Lies,False,2022-02-18,https://i.scdn.co/image/ab67616d0000b273082be9c9bb0b6db7e2bbfe3e,False
3,To Lose My Life,To Lose My Life... (Bonus remix version),191040,White Lies,False,2008-01-01,https://i.scdn.co/image/ab67616d0000b273a5e8c52572e7bb4765c78f42,False
4,Death,To Lose My Life... (Bonus remix version),301213,White Lies,False,2008-01-01,https://i.scdn.co/image/ab67616d0000b273a5e8c52572e7bb4765c78f42,False
5,White Lie,White Lie,213333,Lenii,False,2021-02-18,https://i.scdn.co/image/ab67616d0000b2739cf70a635a63482a930a7995,False
6,White Lies,Honest Living,151213,Jack Harlow The Homies,True,2021-09-03,https://i.scdn.co/image/ab67616d0000b273e76e0f537c76aeed2d0f6bea,False
7,White Liar,Revolution,287760,Miranda Lambert,False,2009-09-24,https://i.scdn.co/image/ab67616d0000b273c771f702f64d760b1be4f2be,False
8,White Light Moment,Tove Styrke,222013,Tove Styrke,False,2010-01-01,https://i.scdn.co/image/ab67616d0000b2730a4b680841e081ba486552ea,False
9,White Lie,White Lie,135483,Jorm Natalie Reigo,False,2023-09-22,https://i.scdn.co/image/ab67616d0000b273b4978eda02b1b6c67079e7fb,False
10,Priority,Priority,165975,WhiteLizer,False,2024-01-26,https://i.scdn.co/image/ab67616d0000b2735857aa16dc1c55303d7f4d9d,True
