,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Captain Morgan`s Revenge,Captain Morgan's Revenge,402773,Alestorm,False,2008-01-01,https://i.scdn.co/image/ab67616d0000b2734bf4218b85222ba3d79c86f0,False
1,Driftin' Away,Acustic Covers of Popular Songs,157242,Caj Morgan,False,2021-10-11,https://i.scdn.co/image/ab67616d0000b2731c54820f696c821262f00079,False
2,Driftin' Away,Chill Covers of Popular Songs & Music - Acustic Covers - Chill Out Acoustic Covers Music - Lounge Covers - Hits Acusticos Relax,157242,Caj Morgan,False,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e0e4c7b27949276352dd7cf5,False
3,Fresh Eyes - Acoustic,Chill Covers of Popular Songs & Music - Acustic Covers - Chill Out Acoustic Covers Music - Lounge Covers - Hits Acusticos Relax,140377,Caj Morgan,False,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e0e4c7b27949276352dd7cf5,False
4,I Will Wait - Acoustic,Acustic Covers of Popular Songs,161250,Caj Morgan,False,2021-10-11,https://i.scdn.co/image/ab67616d0000b2731c54820f696c821262f00079,False
5,Wake Me Up,Wake Me Up,143571,Caj Morgan,False,2020-09-11,https://i.scdn.co/image/ab67616d0000b27361c7bc9ed04487bdd73bfd6a,False
6,The Nights - Acoustic,Acustic Covers of Popular Songs,118878,Caj Morgan,False,2021-10-11,https://i.scdn.co/image/ab67616d0000b2731c54820f696c821262f00079,False
7,"Take Me Home, Country Roads - Acoustic",Chill Covers of Popular Songs & Music - Acustic Covers - Chill Out Acoustic Covers Music - Lounge Covers - Hits Acusticos Relax,145411,Caj Morgan,False,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e0e4c7b27949276352dd7cf5,False
8,Take Me To Church - Acoustic,Chill Covers of Popular Songs & Music - Acustic Covers - Chill Out Acoustic Covers Music - Lounge Covers - Hits Acusticos Relax,156106,Caj Morgan,False,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e0e4c7b27949276352dd7cf5,False
9,The Nights - Acoustic,Chill Covers of Popular Songs & Music - Acustic Covers - Chill Out Acoustic Covers Music - Lounge Covers - Hits Acusticos Relax,118878,Caj Morgan,False,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e0e4c7b27949276352dd7cf5,False
10,We Could,ARCHIVES,200000,Caj Morgan,True,2021-07-30,https://i.scdn.co/image/ab67616d0000b273d8a32ed30951ca75f67af095,True
