,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,Pink Lady - Radio Edit,Pink Lady (Radio Edit),160774,Jessy Loop,False,2023-10-05,https://i.scdn.co/image/ab67616d0000b2732400e3f36cf94e790fab585b,False
1,New Cool - From the Paramount+ Series ‘Grease: Rise of the Pink Ladies',Grease: Rise of the Pink Ladies (Music from the Paramount+ Original Series),147950,Ari Notartomaso The Cast of Grease: Rise of the Pink Ladies,False,2023-06-01,https://i.scdn.co/image/ab67616d0000b273a1b941a067d8d0b5b04d2a6e,False
2,Call Me,I Don't Know What I'm On,163134,Yung Court,True,2023-12-03,https://i.scdn.co/image/ab67616d0000b273eb218164a8b36c471b622024,False
3,Pink Lady,Startklart 2,109000,Jan Utbult Startklart 2,False,2014-01-01,https://i.scdn.co/image/ab67616d0000b2737dea41d569dd2df0275e12b6,False
4,PINK LAMB - Remix,BACK TO SUPRA ALL STARS (Remix),42000,TERRYBEAR,False,2023-04-03,https://i.scdn.co/image/ab67616d0000b273611778adf295cb2148dd1d3c,False
5,PinkL4sagna,PinkL4sagna,127588,Nandya Sparkle,False,2023-11-03,https://i.scdn.co/image/ab67616d0000b273fc17cbf432d15182bc818383,False
6,PINK LAMB - REMIX,REMIX MASTER DISTRO BEAR,42000,TERRYBEAR,False,2023-04-11,https://i.scdn.co/image/ab67616d0000b273c801bacd2362954bdff703ca,False
7,"Pinkalicious & Peterrific Main Theme (From ""Pinkalicious & Peterrific"")","Pinkalicious & Peterrific Main Theme (From ""Pinkalicious & Peterrific"")",152181,Geek Music,False,2023-07-13,https://i.scdn.co/image/ab67616d0000b273322c76847c003d246925dc7b,False
8,Pink Lanes,CORAZÓN Y FUEGO,203385,ALTEA,False,2024-01-11,https://i.scdn.co/image/ab67616d0000b273bacf60fe8d277281e15fc519,False
9,Long Time,Tumbleweeds,192551,PinkLane Project The Paper Outlet,False,2023-08-18,https://i.scdn.co/image/ab67616d0000b273529fd5c58d00c27d43a1d358,False
10,Pinkland,Pinkland,329467,Young Community,False,2022-04-08,https://i.scdn.co/image/ab67616d0000b273a150af8a1bd7c165b5e9cb48,True
