,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,白露,白露,179091,K.D,False,2019-09-15,https://i.scdn.co/image/ab67616d0000b273300c033c78fd456e5909bc27,False
1,一期一会: 일기일회,Only once,232871,KKD,False,2022-03-18,https://i.scdn.co/image/ab67616d0000b27347f8cae6ddbbc6ba38a4d588,False
2,失散,失散,236819,K.D,False,2019-07-07,https://i.scdn.co/image/ab67616d0000b2738871187743af067262d4a85f,False
3,秋日宴,秋日宴,189556,K.D,False,2023-11-10,https://i.scdn.co/image/ab67616d0000b273147665f55be31af599ee3d74,False
4,有幸,有幸,219820,K.D,False,2019-01-01,https://i.scdn.co/image/ab67616d0000b2732f01ac43f6170879d5d52a09,False
5,Balearic Sundance,Balearic Sundance,351426,Kid Simius,False,2021-07-02,https://i.scdn.co/image/ab67616d0000b273683a054d5e59c7d6b514bec3,False
6,Adoration - Kid Simius Remix,Adoration EP,360000,Kid Simius Magit Cacoon,False,2022-10-07,https://i.scdn.co/image/ab67616d0000b273731b5bd752300252ad9c2f7d,False
7,streaking particles,streaking particles,171842,KD Simon,False,2023-01-06,https://i.scdn.co/image/ab67616d0000b273208876404d454cc264528599,False
8,Self-reflective,Self-reflective,236267,KD Simon,False,2023-02-17,https://i.scdn.co/image/ab67616d0000b273c6b29593013d109b7ff72cdf,False
10,Soft Soap,Soft Soap,186486,KD Simon,False,2023-11-17,https://i.scdn.co/image/ab67616d0000b2738802b6d6b042acb1c56d60b0,True
