,track_name,album_name,duration,artists,explicit,release_date,img_url,label
0,sage,line sun goodness,179473,OnlyOneOf,False,2019-10-30,https://i.scdn.co/image/ab67616d0000b273e4e38aeb63b696c73a077b14,False
1,O,Things I Can't Say LOve,191160,OnlyOneOf,False,2024-01-10,https://i.scdn.co/image/ab67616d0000b273001a92f23659e45bb17cc62a,False
2,Solo,Solo,98664,Only One Music,False,2023-08-20,https://i.scdn.co/image/ab67616d0000b273b5020a83fdd9862cfb7a9e76,False
3,Onoyu,Onoyu,218058,Ramzeey,False,2020-02-14,https://i.scdn.co/image/ab67616d0000b2735837dbe9381fc2c7bf240327,False
4,ONYON,ONYON,191892,Dj Onion GPF The Greazy Elite,True,2020-11-25,https://i.scdn.co/image/ab67616d0000b273285527fc06bfab5d43459786,False
5,only one,only one,135091,lucidbeatz,False,2023-10-13,https://i.scdn.co/image/ab67616d0000b2738401df2c4170a844e02b6845,False
6,Only One (feat. King Promise),Story Of The African Mob,181153,King Promise Navy Kenzo,False,2020-09-04,https://i.scdn.co/image/ab67616d0000b273c4ce130c77f081f54f28233d,False
7,Only One,Only One,151467,Asiah,False,2022-09-16,https://i.scdn.co/image/ab67616d0000b273b26db543dcf26a53e48e7224,False
8,Sahara,Sahara,124441,Drinche,False,2020-02-19,https://i.scdn.co/image/ab67616d0000b2736a16f3811e1606330ff513ff,False
10,Sahara,Sahara,226005,Onyoso,False,2021-04-23,https://i.scdn.co/image/ab67616d0000b2738519bba85301db9c3bd65a19,True
